id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,pontuacao_risco,evasao_confirmada
6255,5° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,98.1,5.5,Baixo,3638.9,3.9,True,False,False,False,Regular,0.3364418938307031,False
6256,7° EF,False,12,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,87.6,5.4,Alto,1623.29,2.2,False,False,False,False,Boa,0.41893830703012913,False
6257,8° EF,False,19,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,76.8,1.8,Médio,1709.54,2.7,True,False,False,True,Regular,0.7546628407460546,True
6258,8° EF,False,15,Outro,True,True,True,False,Branca,Urbana,Aprovado,False,93.8,7.2,Médio,2529.33,3.1,True,False,False,False,Boa,0.2453371592539455,False
6259,1° EM,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,94.0,8.7,Alto,4152.62,2.6,False,False,False,False,Boa,0.1362984218077475,False
6260,3° EF,False,11,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,97.0,8.9,Muito baixo,8598.7,1.1,True,False,True,True,Boa,0.10043041606886656,False
6261,2° EF,False,12,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,92.4,4.1,Médio,6385.64,1.3,False,True,False,False,Boa,0.4777618364418939,True
6262,2° EM,False,7,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,73.2,7.2,Médio,4317.06,2.3,False,False,True,False,Ruim,0.3931133428981349,True
6263,2° EF,False,6,Masculino,True,False,True,False,Amarela,Rural,Aprovado,False,89.1,5.9,Alto,7515.25,2.9,False,False,False,False,Ruim,0.372309899569584,False
6264,3° EM,False,8,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,85.4,9.4,Baixo,5673.59,2.3,False,False,False,False,Boa,0.14777618364418932,False
6265,1° EM,False,12,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,93.3,6.5,Baixo,4468.89,1.0,False,False,False,False,Ruim,0.2991391678622669,True
6266,6° EF,False,19,Feminino,False,True,False,True,Branca,Rural,Aprovado,False,89.9,0.4,Baixo,2290.85,1.8,False,False,False,False,Ruim,0.7611190817790531,True
6267,3° EM,False,15,Masculino,True,False,True,False,Branca,Urbana,Reprovado,False,92.8,7.0,Muito baixo,8533.29,0.6,False,False,False,False,Regular,0.2668579626972741,False
6268,2° EF,False,16,Feminino,False,True,True,False,Amarela,Rural,Reprovado,False,79.7,9.3,Médio,6115.4,2.6,False,False,False,True,Ruim,0.19583931133428972,False
6269,4° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,86.6,5.3,Muito alto,4642.84,4.0,True,False,False,False,Regular,0.4332855093256816,False
6270,8° EF,False,18,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,86.5,6.2,Alto,4635.09,2.5,False,False,False,False,Boa,0.36944045911047346,True
6271,5° EF,False,13,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,99.4,0.5,Baixo,7241.17,0.0,False,False,False,False,Regular,0.685796269727403,True
6272,2° EM,False,18,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,68.6,5.6,Médio,2570.68,2.1,False,False,True,False,Boa,0.5408895265423244,False
6273,1° EF,False,12,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,94.9,7.5,Médio,4469.63,2.0,False,False,False,True,Boa,0.2159253945480631,False
6274,7° EF,False,13,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,76.1,9.2,Baixo,1641.97,1.5,True,False,True,False,Regular,0.22883787661406035,False
6275,8° EF,False,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,75.1,9.0,Médio,1776.81,0.0,False,False,False,False,Regular,0.25035868005738887,False
6276,8° EF,False,16,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,84.1,7.4,Alto,5337.03,2.5,False,True,True,False,Boa,0.3005738880918221,False
6277,3° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,92.3,5.1,Médio,4176.62,2.9,False,False,False,False,Regular,0.4067431850789097,True
6278,5° EF,False,19,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,91.8,5.9,Médio,6878.08,1.1,False,True,False,False,Regular,0.3529411764705882,False
6279,1° EM,False,10,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,90.7,1.0,Baixo,9009.37,1.1,True,False,False,True,Regular,0.7123385939741751,True
6280,3° EF,False,13,Masculino,True,True,True,False,Não declarada,Urbana,Aprovado,True,93.9,7.0,Muito baixo,7994.0,1.7,False,True,False,False,Boa,0.2589670014347202,True
6281,1° EM,False,11,Feminino,True,True,True,False,Parda,Rural,Aprovado,True,81.4,7.8,Baixo,4663.89,3.7,False,False,False,True,Boa,0.29124820659971307,False
6282,7° EF,False,18,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,90.8,5.4,Alto,4153.12,1.7,True,False,False,False,Boa,0.39598278335724535,True
6283,1° EM,False,10,Masculino,True,True,False,True,Parda,Urbana,Aprovado,False,90.9,6.4,Baixo,5805.79,1.2,False,False,False,False,Ruim,0.32352941176470584,False
6284,9° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,91.3,9.6,Médio,1870.39,1.6,True,False,False,True,Regular,0.09110473457675758,False
6285,3° EF,False,17,Outro,False,True,False,False,Branca,Rural,Reprovado,False,90.0,5.5,Médio,9016.78,2.6,False,False,False,False,Ruim,0.39454806312769014,False
6286,7° EF,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,81.1,7.7,Baixo,8963.6,0.0,False,False,False,False,Ruim,0.3005738880918221,False
6287,2° EM,False,9,Feminino,True,True,True,False,Parda,Rural,Aprovado,False,97.4,5.8,Baixo,8500.7,1.8,False,False,True,False,Regular,0.31994261119081774,False
6288,6° EF,False,8,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,99.2,7.5,Baixo,6420.98,1.7,False,False,False,False,Boa,0.18507890961262552,False
6289,3° EM,False,9,Masculino,False,True,True,False,Branca,Rural,Reprovado,True,92.0,6.9,Baixo,5152.19,1.9,True,True,False,True,Ruim,0.2797704447632712,False
6290,6° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Evadido,True,86.8,5.5,Baixo,6775.82,1.3,False,False,False,True,Regular,0.41750358680057403,False
6291,2° EF,False,7,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,88.8,0.5,Médio,3646.94,0.7,False,False,False,False,Boa,0.7618364418938307,True
6292,5° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,76.7,8.7,Médio,7936.61,2.9,False,True,False,False,Boa,0.2604017216642755,False
6293,3° EM,False,14,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,84.9,6.1,Médio,2213.08,0.2,False,False,False,False,Boa,0.3880918220946915,False
6294,4° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,99.2,8.9,Alto,7547.76,3.6,False,False,True,False,Boa,0.08464849354375893,False
6295,2° EM,False,6,Masculino,False,True,False,False,Branca,Rural,Aprovado,False,89.0,9.9,Médio,8058.25,2.3,False,False,False,False,Regular,0.08608321377331418,False
6296,2° EM,False,14,Outro,False,True,True,False,Parda,Rural,Aprovado,False,89.3,5.6,Médio,2496.61,2.7,False,False,False,True,Boa,0.39239598278335736,False
6297,5° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,98.5,8.1,Médio,4956.38,2.1,False,False,True,True,Boa,0.1470588235294118,False
6298,2° EF,False,10,Outro,False,True,False,False,Parda,Urbana,Aprovado,False,96.6,8.0,Baixo,8251.04,3.2,False,False,False,False,Boa,0.16786226685796274,False
6299,9° EF,False,14,Outro,True,False,True,False,Branca,Rural,Aprovado,False,89.5,8.9,Médio,8790.52,2.5,False,False,False,False,Boa,0.15423242467718792,False
6300,4° EF,False,10,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,82.5,3.0,Médio,7610.68,3.3,False,False,False,False,Regular,0.6276901004304162,True
6301,1° EM,False,14,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,77.1,8.6,Baixo,8643.92,2.8,False,False,False,True,Boa,0.26470588235294124,True
6302,6° EF,False,9,Masculino,True,True,False,True,Parda,Urbana,Evadido,False,96.0,1.8,Médio,8612.71,3.1,False,False,False,True,Boa,0.6169296987087517,True
6303,6° EF,False,6,Feminino,False,False,False,False,Branca,Urbana,Aprovado,False,97.5,2.1,Baixo,8953.45,1.3,False,False,True,False,Regular,0.584648493543759,True
6304,1° EM,False,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,87.9,9.4,Muito alto,4436.57,1.6,True,False,False,True,Regular,0.12984218077474885,False
6305,5° EF,False,14,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,75.9,8.8,Médio,3428.0,2.0,False,False,False,True,Ruim,0.2589670014347201,False
6306,6° EF,False,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,90.3,6.4,Baixo,6187.63,2.0,False,False,False,True,Regular,0.32783357245337164,False
6307,5° EF,False,16,Masculino,False,False,True,False,Indígena,Urbana,Aprovado,True,85.0,7.8,Médio,2645.64,2.6,False,False,False,False,Boa,0.2654232424677188,True
6308,5° EF,False,12,Masculino,False,True,True,False,Parda,Rural,Evadido,False,78.9,4.6,Médio,5582.04,1.3,False,False,False,False,Boa,0.5387374461979915,True
6309,7° EF,False,15,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,97.5,5.1,Alto,5759.68,2.0,False,True,False,False,Boa,0.3694404591104736,True
6310,1° EM,False,16,Masculino,False,True,False,False,Branca,Urbana,Em andamento,False,81.6,6.2,Médio,7571.38,2.6,False,False,False,True,Boa,0.4045911047345768,False
6311,5° EF,False,8,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,92.5,6.6,Muito baixo,4024.99,0.1,False,False,False,False,Regular,0.29770444763271164,False
6312,7° EF,False,9,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,86.4,9.6,Alto,5939.44,3.1,False,True,False,True,Ruim,0.12625538020086083,True
6313,8° EF,False,10,Masculino,False,True,False,False,Parda,Urbana,Aprovado,True,95.1,5.6,Muito alto,8343.74,4.0,True,False,False,True,Boa,0.3507890961262555,True
6314,4° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,92.3,8.4,Alto,4503.2,1.1,False,False,False,False,Regular,0.17001434720229555,True
6315,4° EF,False,7,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,77.4,5.1,Médio,5699.35,3.5,False,False,False,True,Boa,0.5136298421807748,True
6316,3° EM,False,11,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,86.9,6.6,Alto,7419.35,2.2,False,False,False,False,Regular,0.33787661406025826,True
6317,9° EF,False,8,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,82.2,5.2,Baixo,3130.5,1.1,False,False,False,True,Boa,0.47202295552367285,False
6318,7° EF,False,10,Masculino,False,False,False,False,Parda,Urbana,Aprovado,True,92.5,5.9,Médio,1963.86,2.8,False,False,False,True,Ruim,0.3479196556671449,False
6319,8° EF,False,6,Outro,False,True,True,False,Branca,Urbana,Aprovado,True,89.0,5.0,Muito alto,6577.31,3.9,False,False,False,False,Regular,0.43758967001434723,False
6320,1° EF,False,11,Feminino,False,True,True,False,Parda,Rural,Reprovado,False,84.4,9.8,Muito alto,4094.26,1.6,False,False,False,False,Regular,0.12625538020086075,False
6321,8° EF,False,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.1,5.7,Médio,4183.0,0.9,False,False,False,False,Ruim,0.4225251076040173,True
6322,7° EF,False,13,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,77.0,7.7,Baixo,8557.64,0.2,False,False,False,False,Regular,0.32998565279770453,False
6323,7° EF,False,13,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,80.8,1.3,Baixo,4392.53,1.9,False,False,False,False,Boa,0.7618364418938306,True
6324,5° EF,False,9,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,92.5,9.1,Alto,8745.75,2.2,True,False,False,True,Boa,0.11836441893830707,False
6325,2° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,90.3,3.6,Médio,1987.8,3.8,False,False,False,True,Regular,0.5286944045911048,False
6326,3° EF,False,12,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,84.7,7.6,Muito alto,3874.92,3.9,False,False,True,False,Ruim,0.28192252510760407,False
6327,3° EM,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,95.3,5.5,Baixo,6666.17,1.3,False,False,False,False,Regular,0.35652797704447636,False
6328,5° EF,False,7,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,87.7,1.6,Médio,2144.33,2.8,False,True,False,True,Boa,0.6908177905308466,True
6329,6° EF,False,9,Feminino,False,False,True,False,Preta,Urbana,Evadido,False,94.4,5.9,Médio,4226.37,0.8,True,False,False,False,Boa,0.33428981348637016,True
6330,1° EF,False,10,Feminino,True,True,True,False,Branca,Rural,Aprovado,True,94.0,6.8,Muito baixo,7932.75,2.1,False,False,False,False,Boa,0.272596843615495,False
6331,1° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,95.6,5.1,Baixo,7215.07,1.9,False,False,False,False,Regular,0.3830703012912483,False
6332,9° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,95.7,6.3,Alto,3389.41,1.1,False,False,False,False,Regular,0.2962697274031564,False
6333,7° EF,False,15,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,91.8,9.6,Baixo,3982.4,1.9,False,False,True,False,Regular,0.0875179340028695,True
6334,7° EF,False,15,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,93.3,9.2,Baixo,5167.84,2.8,False,False,False,False,Regular,0.10545193687230997,False
6335,3° EF,False,12,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,94.0,1.1,Médio,6972.01,3.1,False,True,True,False,Regular,0.6814921090387376,True
6336,9° EF,False,10,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,79.3,6.0,Médio,2350.73,1.9,False,False,False,False,Regular,0.43543758967001434,True
6337,3° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,83.3,6.8,Baixo,5347.86,1.9,False,False,False,False,Boa,0.3493543758967002,False
6338,3° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,76.4,5.2,Alto,1724.52,0.2,False,False,False,False,Ruim,0.5136298421807747,True
6339,6° EF,False,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,80.0,7.0,Médio,4312.31,2.3,False,False,False,False,Boa,0.3586800573888092,False
6340,4° EF,False,8,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,94.0,5.3,Médio,2662.72,1.7,True,False,False,True,Regular,0.3802008608321378,True
6341,3° EF,False,6,Feminino,False,True,True,True,Branca,Urbana,Reprovado,False,98.3,7.4,Médio,3604.25,1.9,False,False,True,True,Regular,0.19870875179340028,True
6342,8° EF,False,16,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,91.7,6.6,Médio,3783.27,1.5,False,False,False,True,Boa,0.30344332855093265,False
6343,8° EF,False,9,Feminino,False,True,True,False,Preta,Rural,Aprovado,False,96.6,6.7,Muito alto,7281.77,1.1,True,False,False,False,Boa,0.26111908177905313,False
6344,1° EM,False,10,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,83.8,7.1,Médio,3254.27,1.1,False,False,False,False,Boa,0.3242467718794836,False
6345,5° EF,False,10,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,95.6,7.5,Baixo,6433.44,1.3,False,False,False,False,Boa,0.21090387374461986,False
6346,1° EF,False,15,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,84.3,6.9,Alto,5392.71,0.7,False,False,False,False,Regular,0.3350071736011478,False
6347,4° EF,False,9,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,96.8,7.8,Médio,7553.74,2.3,False,False,False,False,Boa,0.18077474892395987,False
6348,3° EM,False,17,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,94.4,0.1,Médio,3704.17,2.6,False,False,False,False,Boa,0.7503586800573888,True
6349,8° EF,False,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,99.4,5.5,Baixo,9072.59,1.9,False,False,False,True,Boa,0.327116212338594,False
6350,9° EF,False,15,Feminino,False,True,False,True,Parda,Urbana,Aprovado,False,95.1,6.5,Médio,3498.43,2.2,False,False,False,False,Regular,0.2862266857962698,False
6351,1° EF,False,9,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,85.7,9.7,Baixo,5761.75,1.8,True,False,False,False,Boa,0.12410329985652802,False
6352,7° EF,False,9,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,76.8,5.3,Médio,6181.84,3.1,False,True,False,True,Ruim,0.5035868005738882,True
6353,1° EF,False,8,Masculino,False,False,True,False,Parda,Urbana,Aprovado,False,96.3,7.7,Baixo,5431.72,2.1,False,False,False,False,Ruim,0.19153515064562412,False
6354,7° EF,False,15,Masculino,False,True,False,False,Branca,Urbana,Em andamento,False,89.5,8.3,Baixo,7989.34,2.3,False,False,False,False,Regular,0.19727403156384501,False
6355,2° EM,True,18,Feminino,True,True,True,False,Branca,Rural,Evadido,False,85.5,3.7,Muito baixo,386.18,3.8,False,False,False,True,Boa,0.5559540889526543,False
6356,3° EM,False,6,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,85.5,9.0,Muito alto,5903.08,2.0,False,False,True,False,Boa,0.1757532281205165,False
6357,7° EF,False,7,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,70.3,1.6,Médio,5177.81,3.4,False,False,False,True,Regular,0.8156384505021522,True
6358,6° EF,False,17,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,73.0,7.2,Muito baixo,4467.0,1.3,False,False,False,True,Boa,0.3945480631276901,True
6359,3° EM,False,10,Masculino,True,True,False,True,Branca,Urbana,Aprovado,False,91.6,5.5,Baixo,3900.79,3.7,False,False,False,False,Boa,0.3830703012912483,True
6360,9° EF,False,16,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,77.0,5.4,Médio,2358.76,1.8,False,False,True,True,Ruim,0.4949784791965567,True
6361,1° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,93.2,0.1,Alto,6323.45,1.3,False,False,False,False,Boa,0.7589670014347202,True
6362,6° EF,False,15,Feminino,False,False,True,False,Parda,Urbana,Reprovado,False,86.2,9.9,Alto,2078.24,0.4,False,False,False,False,Boa,0.10616929698708748,False
6363,3° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,89.3,5.5,Médio,7753.67,2.9,False,False,False,True,Regular,0.3995695839311335,False
6364,6° EF,False,7,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,94.5,6.7,Baixo,4710.37,1.6,False,False,False,True,Ruim,0.27618364418938307,False
6365,6° EF,False,10,Feminino,False,True,False,False,Parda,Urbana,Em andamento,False,82.0,8.5,Baixo,5968.1,2.1,False,False,False,False,Boa,0.23672883787661408,False
6366,7° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.1,9.9,Baixo,1759.96,2.3,False,False,False,False,Regular,0.10688665710186517,False
6367,5° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Evadido,True,92.9,0.7,Baixo,1884.28,1.5,False,False,False,False,Boa,0.718077474892396,True
6368,3° EF,False,10,Masculino,False,False,True,True,Branca,Urbana,Aprovado,False,97.5,0.6,Baixo,3020.89,3.1,True,False,False,True,Boa,0.6922525107604018,True
6369,7° EF,False,9,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,83.1,7.0,Médio,7358.47,2.5,True,False,False,True,Regular,0.3364418938307031,False
6370,1° EM,False,13,Feminino,False,False,True,False,Branca,Urbana,Reprovado,True,90.6,9.2,Baixo,5014.3,1.1,False,False,False,True,Regular,0.1248206599713057,True
6371,8° EF,False,8,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,98.4,5.6,Baixo,3618.75,0.7,True,False,False,False,Boa,0.32711621233859395,True
6372,5° EF,False,6,Feminino,False,False,True,False,Parda,Urbana,Aprovado,False,91.2,9.6,Médio,7914.55,2.8,False,False,False,False,Regular,0.09182209469153517,False
6373,3° EM,False,14,Masculino,False,True,True,False,Indígena,Rural,Reprovado,False,96.8,3.2,Baixo,2670.04,1.8,True,False,False,False,Boa,0.5107604017216643,False
6374,2° EM,False,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,98.1,8.7,Médio,3208.99,2.7,False,True,False,False,Regular,0.10688665710186522,False
6375,3° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,97.8,6.0,Muito baixo,7334.46,1.8,True,False,False,False,Boa,0.30272596843615496,True
6376,1° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,93.5,5.5,Médio,1355.11,2.2,False,False,False,False,Ruim,0.36944045911047346,True
6377,9° EF,False,7,Feminino,False,True,False,False,Branca,Urbana,Reprovado,False,89.1,5.1,Médio,2896.58,2.8,False,False,False,False,Regular,0.4296987087517935,False
6378,1° EM,False,9,Masculino,False,True,False,False,Preta,Urbana,Reprovado,False,76.0,2.2,Baixo,5297.45,0.5,False,True,False,False,Regular,0.7317073170731708,True
6379,3° EM,False,19,Feminino,True,True,True,True,Branca,Urbana,Aprovado,False,81.1,7.3,Baixo,8437.54,3.7,False,False,False,False,Boa,0.3292682926829269,True
6380,2° EM,False,16,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,82.1,6.8,Alto,3259.99,2.4,False,False,True,False,Ruim,0.35796269727403157,False
6381,8° EF,False,10,Masculino,False,False,False,False,Branca,Urbana,Aprovado,False,70.9,4.1,Baixo,2839.01,0.0,False,False,False,False,Regular,0.6319942611190817,True
6382,7° EF,False,17,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,76.3,8.9,Muito baixo,8915.14,3.3,False,False,False,False,Ruim,0.24892395982783355,True
6383,1° EF,False,14,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,83.2,8.4,Médio,5322.82,3.0,False,False,False,False,Boa,0.23529411764705882,True
6384,3° EF,False,11,Masculino,False,True,False,False,Branca,Rural,Reprovado,False,75.7,8.4,Baixo,1637.96,1.8,True,False,False,True,Boa,0.28909612625538017,False
6385,6° EF,False,10,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,79.3,5.9,Médio,3344.64,3.4,False,False,False,False,Ruim,0.44261119081779055,True
6386,8° EF,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,73.1,3.7,Baixo,5395.78,1.4,False,False,False,True,Boa,0.6449067431850791,False
6387,7° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.2,7.4,Médio,1713.52,1.9,False,False,False,False,Boa,0.28550932568149207,False
6388,9° EF,False,10,Feminino,True,False,False,False,Branca,Urbana,Aprovado,False,95.0,6.1,Médio,6663.05,4.3,False,False,False,False,Boa,0.3156384505021521,False
6389,4° EF,False,7,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,94.8,6.6,Baixo,5306.67,2.5,False,False,False,False,Ruim,0.28120516499282644,False
6390,7° EF,False,7,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,97.1,2.6,Alto,6800.0,3.1,False,False,False,False,Ruim,0.5516499282639886,False
6391,2° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,93.2,7.0,Médio,3865.06,2.8,True,True,False,False,Ruim,0.26398852223816355,False
6392,5° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,81.8,5.5,Médio,4488.97,0.6,False,True,False,False,Boa,0.4533715925394549,True
6393,9° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,92.3,9.0,Médio,8542.01,2.3,False,False,False,False,Boa,0.1269727403156385,False
6394,9° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,93.4,4.7,Muito baixo,2819.78,2.2,False,False,False,True,Regular,0.42754662840746055,True
6395,3° EM,False,11,Masculino,True,True,True,False,Parda,Urbana,Aprovado,True,88.9,9.7,Baixo,1454.56,3.2,False,False,False,True,Regular,0.1011477761836442,False
6396,4° EF,False,19,Masculino,False,True,False,False,Parda,Rural,Reprovado,True,94.6,4.1,Muito baixo,8973.33,3.5,False,False,False,False,Boa,0.4619799139167864,True
6397,6° EF,False,12,Outro,False,True,True,False,Parda,Rural,Aprovado,False,74.4,6.9,Médio,1198.56,3.3,False,False,False,True,Boa,0.4060258249641319,False
6398,4° EF,False,12,Feminino,False,True,True,False,Branca,Urbana,Reprovado,True,90.0,7.8,Médio,8223.88,1.5,False,False,False,False,Ruim,0.2295552367288379,False
6399,6° EF,False,10,Feminino,False,True,True,True,Parda,Rural,Aprovado,False,87.6,0.1,Médio,7727.2,0.6,False,False,False,True,Regular,0.7991391678622669,False
6400,2° EM,False,6,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,94.6,5.7,Médio,5028.64,2.5,False,False,False,False,Boa,0.34720229555236737,True
6401,9° EF,False,15,Feminino,False,False,False,False,Parda,Rural,Aprovado,False,77.6,8.7,Médio,6765.07,1.9,False,False,False,False,Regular,0.253945480631277,False
6402,2° EM,False,19,Masculino,False,True,False,False,Indígena,Urbana,Reprovado,False,80.8,1.6,Baixo,1977.47,0.9,False,False,False,False,Regular,0.7403156384505022,False
6403,3° EF,False,6,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,89.2,5.1,Médio,7230.23,1.3,False,False,False,True,Regular,0.4289813486370158,True
6404,2° EM,True,14,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,90.7,2.5,Baixo,2679.05,2.9,False,True,False,True,Ruim,0.6047345767575323,True
6405,1° EF,False,11,Masculino,False,True,True,False,Indígena,Urbana,Evadido,False,75.2,1.0,Médio,1548.89,2.3,False,False,False,False,Regular,0.8235294117647061,True
6406,2° EM,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,93.2,6.5,Médio,5105.3,1.4,False,False,False,True,Boa,0.2998565279770445,False
6407,4° EF,False,14,Feminino,False,True,False,False,Parda,Urbana,Reprovado,True,80.6,5.2,Médio,8701.64,2.0,True,False,False,False,Regular,0.4835007173601148,False
6408,4° EF,False,19,Masculino,False,True,True,False,Preta,Urbana,Em andamento,False,76.5,6.9,Médio,8725.52,1.9,False,False,False,False,Boa,0.390961262553802,False
6409,7° EF,False,7,Outro,False,True,False,False,Branca,Urbana,Aprovado,False,85.7,9.6,Médio,8991.69,2.3,False,False,False,False,Boa,0.13127690100430417,False
6410,3° EM,False,17,Masculino,False,True,False,False,Parda,Rural,Evadido,False,89.8,4.4,Médio,6376.83,1.0,False,False,False,False,Ruim,0.4748923959827834,True
6411,1° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,95.1,9.4,Baixo,2264.91,1.3,False,False,True,False,Boa,0.07819225251076042,False
6412,5° EF,False,13,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,90.9,8.9,Alto,4432.53,3.3,True,False,False,False,Regular,0.1441893830703012,False
6413,2° EM,False,18,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.8,7.2,Baixo,6937.3,1.7,True,False,False,False,Boa,0.2883787661406026,True
