id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,pontuacao_risco,evasao_confirmada
22990,1° EM,False,16,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,90.3,5.6,Médio,9102.36,0.8,False,False,False,False,Boa,0.378969654199012,False
22991,2° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,87.0,7.9,Baixo,7918.57,1.7,False,False,True,False,Boa,0.2399435426958362,False
22992,9° EF,False,19,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,87.7,8.9,Baixo,4679.42,2.6,False,False,False,False,Boa,0.16443189837685243,False
22993,1° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.3,8.3,Alto,4814.09,2.4,False,False,False,True,Regular,0.2095977417078334,False
22994,2° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.1,7.1,Médio,3747.15,1.8,False,False,False,False,Regular,0.33098094565984476,False
22995,5° EF,False,6,Outro,False,True,True,False,Branca,Urbana,Aprovado,True,79.9,6.8,Médio,4983.81,1.9,False,False,False,False,Boa,0.3676781933662667,False
22996,2° EF,False,11,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,99.6,5.8,Baixo,4324.97,3.2,False,False,False,False,Regular,0.2992237120677488,True
22997,2° EM,False,9,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,82.7,6.7,Médio,8730.5,1.5,False,False,False,False,Ruim,0.3549752999294283,True
22998,2° EM,False,11,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,87.4,5.8,Médio,2798.31,2.3,False,False,False,False,Regular,0.3853211009174311,True
22999,9° EF,False,8,Masculino,False,True,False,False,Branca,Rural,Reprovado,False,75.9,8.5,Baixo,8641.54,1.6,False,False,False,True,Regular,0.2759350741002116,False
23000,3° EF,False,12,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.2,0.5,Baixo,6230.54,2.0,False,False,True,True,Boa,0.7466478475652786,True
23001,7° EF,False,11,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,99.7,8.4,Médio,6677.41,1.2,True,True,False,False,Boa,0.11503175723359205,False
23002,3° EF,False,9,Feminino,False,True,True,True,Branca,Urbana,Reprovado,False,92.8,6.2,Muito alto,5053.6,3.5,False,False,False,True,Regular,0.3189837685250529,False
23003,4° EF,False,7,Feminino,False,True,True,False,Amarela,Urbana,Em andamento,False,93.0,7.5,Baixo,5514.73,3.1,False,False,False,True,Boa,0.2258292166549047,True
23004,7° EF,False,6,Feminino,True,True,False,False,Branca,Urbana,Reprovado,False,75.6,9.8,Muito baixo,4957.5,1.0,True,False,False,False,Boa,0.18630910374029636,False
23005,9° EF,False,12,Masculino,True,True,True,False,Parda,Urbana,Aprovado,True,88.1,8.1,Médio,2315.66,2.2,False,False,False,False,Regular,0.21806633733239245,False
23006,2° EF,False,18,Feminino,False,True,False,False,Preta,Urbana,Reprovado,False,79.7,7.1,Médio,3441.51,1.4,False,False,False,False,Boa,0.3479181369089625,True
23007,4° EF,False,12,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,88.8,1.5,Médio,7007.62,2.3,False,False,False,False,Boa,0.6788990825688074,False
23008,2° EM,False,14,Masculino,True,True,True,False,Branca,Rural,Reprovado,False,97.1,3.9,Médio,5309.38,0.4,True,False,False,False,Boa,0.45095271700776285,True
23009,6° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,93.7,6.3,Médio,4279.42,2.7,False,False,False,False,Ruim,0.3055751587861679,False
23010,3° EM,False,12,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,71.9,1.7,Muito alto,4429.67,0.3,False,False,False,True,Boa,0.7840508115737472,True
23011,3° EM,False,14,Masculino,False,True,True,False,Branca,Urbana,Reprovado,True,88.0,8.9,Médio,1791.36,1.2,False,False,False,True,Boa,0.1623147494707127,False
23012,7° EF,False,16,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,85.9,3.7,Médio,1301.98,1.3,True,False,False,True,Regular,0.5441072688779109,False
23013,4° EF,False,14,Masculino,False,True,True,False,Parda,Rural,Reprovado,False,85.7,6.5,Baixo,4739.69,2.4,False,False,False,False,Regular,0.3479181369089625,True
23014,1° EM,False,12,Masculino,False,True,True,True,Parda,Urbana,Reprovado,False,87.2,5.9,Baixo,7322.25,2.8,False,True,False,True,Ruim,0.37967537050105854,False
23015,2° EF,False,9,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,96.6,6.0,Baixo,3249.64,1.8,False,False,False,False,Regular,0.30628087508821455,False
23016,3° EF,False,6,Masculino,False,False,False,False,Branca,Urbana,Aprovado,False,86.9,6.2,Médio,3854.45,2.3,False,False,True,False,Boa,0.3606210303458009,False
23017,1° EM,False,8,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,57.1,0.6,Médio,4775.85,0.3,True,False,False,False,Regular,0.9661256175017643,True
23018,6° EF,False,10,Masculino,True,True,False,False,Amarela,Urbana,Aprovado,True,86.4,6.6,Muito alto,3583.85,3.0,False,False,True,False,Ruim,0.3359209597741707,False
23019,3° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.2,7.0,Médio,6523.79,3.4,True,False,False,False,Ruim,0.3091037402964008,False
23020,8° EF,False,10,Feminino,False,True,False,False,Indígena,Urbana,Em andamento,False,97.6,6.5,Médio,5584.4,3.7,True,False,False,True,Boa,0.2639378969654199,False
23021,9° EF,False,19,Masculino,True,True,False,False,Branca,Urbana,Em andamento,False,90.4,6.2,Muito baixo,6288.22,3.1,False,False,False,False,Boa,0.3359209597741707,False
23022,2° EF,False,14,Masculino,False,False,True,True,Parda,Urbana,Evadido,False,94.5,4.3,Alto,8850.99,3.5,False,False,False,False,Boa,0.44107268877911077,False
23023,4° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,84.4,8.9,Médio,2937.02,3.8,False,False,False,False,Boa,0.18772053634438945,False
23024,3° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,88.9,7.6,Baixo,6892.94,2.6,True,False,True,False,Boa,0.24770642201834858,True
23025,5° EF,False,12,Feminino,True,True,True,False,Preta,Urbana,Reprovado,True,86.7,0.7,Muito baixo,6829.88,2.0,False,False,False,False,Regular,0.7501764290755116,True
23026,1° EM,False,6,Masculino,False,False,True,False,Parda,Urbana,Evadido,False,82.9,6.0,Médio,2698.83,1.4,True,False,True,True,Boa,0.40296400846859554,False
23027,9° EF,True,15,Feminino,True,True,True,False,Amarela,Urbana,Evadido,False,75.4,6.7,Baixo,1622.96,2.1,False,True,False,True,Boa,0.40649258997882837,True
23028,8° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,84.7,3.4,Médio,7675.54,2.0,False,False,False,False,Boa,0.5737473535638672,True
23029,1° EF,False,6,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,89.1,8.4,Médio,6746.01,2.2,False,False,False,False,Regular,0.1898376852505293,True
23030,2° EF,False,11,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,75.0,8.0,Médio,3665.49,2.7,False,False,False,True,Boa,0.3175723359209598,True
23031,3° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,True,77.5,9.8,Baixo,3497.91,0.3,False,False,False,False,Boa,0.1729004940014114,False
23032,4° EF,False,15,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,98.2,1.9,Médio,4648.06,1.6,False,False,False,False,Boa,0.5843330980945658,True
23033,2° EF,False,12,Outro,False,True,False,True,Branca,Rural,Aprovado,False,71.2,7.2,Alto,7469.49,1.3,False,True,False,False,Boa,0.40084685956245586,True
23034,5° EF,False,19,Masculino,True,True,True,False,Branca,Rural,Reprovado,False,83.9,6.9,Médio,2840.81,1.3,True,False,True,False,Ruim,0.3323923782639378,False
23035,1° EF,False,13,Masculino,True,True,False,False,Parda,Urbana,Reprovado,False,89.6,8.1,Muito alto,3360.87,3.1,False,False,True,False,Ruim,0.20748059280169376,False
23036,9° EF,False,7,Feminino,False,False,True,False,Branca,Urbana,Evadido,False,86.0,8.6,Baixo,5783.47,1.7,False,True,False,False,Regular,0.19760056457304168,True
23037,1° EM,False,13,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,98.4,8.7,Baixo,5617.55,2.2,True,False,False,False,Boa,0.10303458009880027,False
23038,7° EF,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,78.8,5.2,Alto,4783.17,1.2,False,False,False,True,Ruim,0.48835568101623145,False
23039,2° EF,False,11,Outro,False,False,True,False,Branca,Urbana,Aprovado,False,85.0,5.3,Alto,7520.03,0.3,False,True,False,True,Boa,0.4375441072688779,False
23040,2° EM,False,8,Masculino,True,True,True,True,Parda,Urbana,Reprovado,False,84.9,9.2,Baixo,5511.14,3.4,False,True,False,False,Ruim,0.16302046577275933,False
23041,3° EM,False,17,Masculino,True,True,False,True,Branca,Rural,Evadido,False,86.8,6.7,Médio,4882.12,0.8,True,False,False,False,Regular,0.32604093154551866,True
23042,3° EF,False,12,Outro,False,True,False,False,Parda,Urbana,Aprovado,False,89.4,9.2,Muito baixo,1182.13,1.4,False,False,False,True,Regular,0.13126323218066338,False
23043,9° EF,False,6,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,99.0,1.0,Baixo,2945.62,0.2,False,False,False,True,Ruim,0.6422018348623854,True
23044,1° EM,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.4,6.8,Baixo,5055.33,1.1,False,True,False,False,Boa,0.3500352858151023,True
23045,7° EF,False,6,Feminino,True,True,True,False,Preta,Urbana,Evadido,False,74.5,5.1,Médio,1363.74,4.2,False,False,False,False,Boa,0.5257586450247002,True
23046,4° EF,False,15,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,97.1,7.2,Baixo,5835.88,0.6,False,False,False,False,Boa,0.21806633733239236,False
23047,6° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,82.2,6.4,Muito alto,3964.67,2.8,True,False,False,False,Boa,0.37967537050105854,False
23048,7° EF,False,9,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,89.7,8.9,Médio,3113.43,2.0,False,False,False,False,Regular,0.1503175723359209,False
23049,5° EF,False,15,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,90.1,7.1,Baixo,4563.1,1.0,False,False,True,False,Ruim,0.2745236414961186,False
23050,3° EM,False,6,Masculino,True,True,True,True,Branca,Urbana,Evadido,False,82.3,6.9,Muito alto,6183.06,0.2,False,False,False,True,Regular,0.34368383909668304,False
23051,9° EF,True,16,Masculino,False,True,False,False,Preta,Urbana,Evadido,False,71.7,1.0,Baixo,2981.41,3.9,True,False,False,True,Boa,0.8348623853211008,True
23052,3° EF,False,18,Masculino,False,False,True,False,Branca,Urbana,Reprovado,False,76.0,9.2,Baixo,5662.62,0.0,False,False,False,False,Boa,0.22582921665490474,False
23053,7° EF,False,18,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.8,1.3,Médio,3348.51,2.1,False,False,False,False,Regular,0.6577275935074098,True
23054,9° EF,False,10,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,89.6,6.1,Médio,4955.28,2.3,False,False,False,True,Boa,0.34862385321100914,False
23055,2° EF,False,13,Feminino,False,True,True,False,Indígena,Urbana,Aprovado,False,89.7,6.6,Médio,3205.11,2.3,False,False,False,True,Ruim,0.3126323218066337,False
23056,5° EF,False,12,Feminino,False,True,False,False,Parda,Rural,Evadido,False,86.0,0.3,Baixo,2641.8,2.5,False,False,False,False,Boa,0.7833450952717006,False
23057,2° EM,False,9,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,82.2,6.6,Muito alto,5768.72,0.9,False,False,False,False,Regular,0.36556104446012694,False
23058,7° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,84.9,0.8,Muito alto,8570.17,2.1,False,False,False,False,Regular,0.755822159491884,False
23059,3° EF,False,18,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,90.5,6.2,Baixo,8225.85,0.9,False,False,False,False,Boa,0.33521524347212417,False
23060,2° EF,False,19,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,76.8,6.7,Baixo,5844.04,2.1,False,False,False,True,Regular,0.3966125617501764,False
23061,7° EF,False,12,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,93.0,5.4,Alto,4246.65,2.0,False,False,False,True,Regular,0.37402964008468587,True
23062,7° EF,False,15,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,66.7,6.5,Alto,8672.98,1.9,False,False,False,True,Boa,0.4820042342978122,False
23063,4° EF,False,6,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,78.4,9.4,Baixo,2665.19,3.6,False,True,False,True,Ruim,0.19477769936485526,False
23064,8° EF,False,16,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,90.7,5.5,Médio,7851.89,2.7,False,False,False,False,Boa,0.3832039520112914,False
23065,1° EF,False,13,Feminino,False,False,True,False,Branca,Urbana,Evadido,False,78.1,9.3,Alto,5340.62,3.3,False,False,False,False,Boa,0.2039520112914608,False
23066,2° EF,False,12,Masculino,True,True,False,False,Parda,Rural,Evadido,False,94.8,5.6,Baixo,2870.3,4.3,False,False,False,False,Boa,0.34721242060691604,True
23067,7° EF,False,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,81.3,2.2,Muito baixo,7654.47,0.9,False,False,False,True,Boa,0.6824276640790401,False
23068,1° EF,False,10,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,90.7,9.4,Médio,5004.71,2.4,True,True,False,False,Ruim,0.10797459421312627,False
23069,2° EM,False,11,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,89.9,7.1,Baixo,3051.88,4.1,False,False,False,False,Boa,0.2759350741002117,False
23070,2° EF,False,12,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,98.3,8.7,Baixo,4187.22,2.5,False,False,False,False,Boa,0.10374029640084691,False
23071,9° EF,False,18,Masculino,True,True,True,False,Preta,Urbana,Aprovado,False,86.3,8.4,Alto,7754.78,0.3,False,True,False,False,Ruim,0.20959774170783346,True
23072,5° EF,False,12,Masculino,False,False,True,False,Branca,Rural,Reprovado,False,92.4,9.9,Médio,8005.35,2.2,False,True,False,True,Ruim,0.06069160197600557,False
23073,5° EF,False,17,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,88.4,8.6,Alto,7469.41,3.0,True,False,False,True,Regular,0.1806633733239237,False
23074,1° EM,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,98.6,5.5,Baixo,2203.02,1.5,True,False,False,False,Ruim,0.3274523641496119,True
23075,6° EF,False,13,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,87.8,7.2,Baixo,4128.13,2.3,False,False,False,False,Boa,0.283697953422724,False
23076,9° EF,False,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.9,6.7,Médio,7846.37,2.4,False,False,False,False,Ruim,0.3394495412844036,False
23077,7° EF,False,19,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,94.6,5.4,Baixo,5877.26,1.0,False,False,False,False,Regular,0.3627381792519407,True
23078,8° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,93.1,1.0,Médio,4543.21,0.8,False,False,False,False,Boa,0.6838390966831334,False
23079,1° EM,False,9,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,85.5,5.1,Médio,6452.39,2.5,False,True,False,True,Regular,0.44812985179957654,False
23080,8° EF,False,16,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,80.5,4.7,Muito alto,1949.67,1.2,False,False,False,False,Regular,0.5116443189837685,True
23081,8° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,97.8,8.2,Baixo,7659.94,2.2,False,True,False,False,Regular,0.14255469301340867,False
23082,1° EM,False,12,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,91.4,1.2,Médio,8408.43,0.7,False,False,False,False,Boa,0.6817219477769936,True
23083,3° EM,False,7,Feminino,True,False,False,False,Parda,Urbana,Aprovado,False,83.7,8.9,Médio,4274.4,3.5,False,False,False,False,Boa,0.19266055045871552,False
23084,5° EF,False,16,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,88.7,6.0,Muito baixo,6382.29,2.0,False,False,False,False,Boa,0.36203246294989405,True
23085,7° EF,False,18,Masculino,True,True,False,True,Parda,Urbana,Aprovado,False,90.8,1.2,Médio,7286.46,4.0,False,False,False,False,Ruim,0.6859562455892732,True
23086,2° EF,False,11,Feminino,True,False,True,False,Parda,Urbana,Reprovado,False,76.0,9.9,Muito alto,7840.12,2.2,True,False,False,False,Ruim,0.17642907551164427,False
23087,5° EF,False,16,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,94.5,6.0,Baixo,1223.72,3.6,False,False,False,True,Regular,0.3211009174311927,False
23088,5° EF,False,14,Feminino,True,True,True,False,Parda,Urbana,Aprovado,True,93.9,3.7,Muito alto,2181.7,2.1,False,False,False,False,Ruim,0.4876499647141848,True
23089,1° EM,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,82.1,2.7,Baixo,5390.21,1.6,False,True,False,False,Regular,0.6414961185603387,True
23090,7° EF,False,11,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,70.8,7.7,Médio,3044.44,0.7,False,False,False,False,Ruim,0.36838390966831336,True
23091,9° EF,False,7,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,97.2,8.4,Muito alto,8183.1,1.8,False,False,True,True,Regular,0.13267466478475648,False
23092,1° EF,False,13,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,75.2,9.2,Muito alto,4064.34,3.2,True,False,False,False,Regular,0.23147494707127736,True
23093,6° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,65.1,7.8,Médio,7921.86,1.2,False,True,False,False,Regular,0.4015525758645025,False
23094,2° EM,False,8,Masculino,True,True,True,False,Indígena,Urbana,Aprovado,False,93.8,9.2,Baixo,7506.8,1.2,True,True,False,True,Boa,0.10021171489061403,False
23095,3° EF,False,8,Feminino,False,False,False,False,Amarela,Rural,Aprovado,False,97.9,8.1,Baixo,3701.89,2.3,False,False,False,False,Boa,0.14890613973182779,False
23096,1° EF,False,10,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,99.4,6.2,Médio,3065.6,2.6,False,False,False,False,Boa,0.27240649258997873,False
23097,6° EF,False,7,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,80.5,9.4,Baixo,6653.34,2.5,False,False,False,False,Regular,0.17995765702187716,False
23098,9° EF,False,14,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,91.6,7.3,Médio,2031.92,1.1,True,False,True,False,Boa,0.24982357092448837,False
23099,6° EF,False,15,Feminino,True,False,True,False,Branca,Urbana,Em andamento,False,88.9,5.6,Baixo,1824.0,1.8,False,True,False,False,Regular,0.38884968242766405,False
23100,6° EF,False,16,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,59.5,6.2,Muito baixo,6094.65,3.7,False,False,False,True,Regular,0.5539872971065631,False
23101,8° EF,False,13,Feminino,True,True,True,True,Branca,Rural,Aprovado,True,91.7,6.7,Médio,4922.74,1.2,False,False,False,False,Boa,0.2914608327452364,True
23102,3° EF,False,13,Feminino,True,True,True,False,Parda,Rural,Evadido,False,93.5,8.6,Médio,4190.62,1.5,False,True,False,True,Regular,0.14467184191954835,False
23103,9° EF,False,6,Masculino,False,False,True,True,Parda,Urbana,Aprovado,False,92.9,5.2,Baixo,2155.79,3.1,False,False,False,False,Regular,0.388849682427664,True
23104,2° EF,False,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,98.7,3.2,Baixo,7388.84,2.7,False,True,False,True,Ruim,0.48906139731827797,True
23105,5° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,87.9,5.8,Médio,9016.3,0.9,False,False,False,True,Boa,0.3817925194071982,False
23106,8° EF,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,95.7,9.4,Baixo,4045.96,1.7,False,False,False,False,Boa,0.0726887791107974,False
23107,1° EM,False,7,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,80.5,5.3,Alto,2030.02,2.3,False,False,False,False,Boa,0.46930134086097386,False
23108,1° EM,False,7,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,86.2,6.8,Alto,5751.93,1.5,False,False,False,False,Regular,0.32321806633733235,False
23109,9° EF,False,14,Masculino,True,False,True,False,Branca,Urbana,Aprovado,False,97.3,7.7,Muito baixo,4748.62,2.4,True,False,False,False,Boa,0.18136908962597034,False
23110,5° EF,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.2,8.9,Médio,3331.72,2.0,False,False,False,True,Regular,0.14678899082568803,False
23111,2° EF,False,16,Feminino,False,True,False,True,Preta,Urbana,Aprovado,False,82.3,3.3,Médio,5537.85,1.6,False,False,False,False,Boa,0.5977417078334509,True
23112,3° EF,False,14,Feminino,False,True,False,False,Preta,Urbana,Aprovado,True,89.1,9.4,Muito alto,4533.29,1.6,False,True,False,True,Ruim,0.11926605504587155,False
23113,2° EM,False,10,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,97.7,6.1,Baixo,5282.08,2.3,False,False,False,True,Boa,0.2914608327452364,True
23114,2° EM,False,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,83.6,4.5,Baixo,8923.81,1.3,False,False,False,False,Boa,0.5038814396612562,True
23115,3° EM,False,7,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,79.4,9.1,Médio,5822.15,2.9,False,False,True,False,Ruim,0.20889202540578683,True
23116,1° EF,False,17,Outro,False,True,True,True,Parda,Urbana,Evadido,False,99.5,7.4,Baixo,3534.29,2.5,False,True,False,True,Ruim,0.18701482004234293,False
23117,7° EF,False,17,Masculino,False,False,True,False,Indígena,Rural,Aprovado,False,86.1,4.6,Baixo,3318.34,2.6,False,False,False,True,Regular,0.479181369089626,False
23118,8° EF,False,15,Feminino,False,True,True,False,Parda,Rural,Aprovado,True,77.9,0.5,Baixo,5985.02,1.7,False,False,True,True,Regular,0.8263937896965418,True
23119,9° EF,False,18,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,85.5,8.0,Muito alto,3980.61,2.5,False,False,False,False,Boa,0.24347212420606912,False
23120,8° EF,False,8,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,81.4,7.4,Baixo,9061.38,1.4,False,False,False,False,Boa,0.31474947071277337,True
23121,1° EM,False,8,Feminino,True,True,True,False,Parda,Rural,Evadido,False,85.0,8.3,Baixo,8782.74,2.7,True,True,True,False,Boa,0.22582921665490466,False
23122,5° EF,False,14,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,93.6,1.1,Baixo,4354.01,2.5,False,False,False,True,Boa,0.6732533521524346,True
23123,3° EF,False,16,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,91.1,7.8,Médio,4488.58,3.5,False,False,False,False,Regular,0.21806633733239242,False
23124,3° EF,False,15,Outro,False,True,True,False,Branca,Rural,Aprovado,False,91.6,9.4,Baixo,8241.39,2.5,False,False,False,True,Regular,0.10162314749470712,False
23125,1° EF,False,6,Feminino,False,False,True,False,Parda,Urbana,Reprovado,False,94.4,7.2,Baixo,1824.29,0.8,False,False,False,True,Ruim,0.2371206774876499,False
23126,5° EF,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,86.3,5.2,Médio,5387.15,2.9,False,False,False,False,Ruim,0.4354269583627381,True
23127,2° EF,False,16,Feminino,True,True,False,False,Branca,Urbana,Reprovado,False,85.3,8.0,Médio,9045.91,2.7,False,False,False,True,Ruim,0.2448835568101623,False
23128,4° EF,False,10,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,97.7,2.8,Alto,8557.73,2.7,False,False,False,True,Boa,0.5243472124206069,False
23129,8° EF,False,11,Outro,False,True,True,True,Não declarada,Urbana,Reprovado,False,88.6,7.4,Médio,4605.13,1.3,False,False,False,False,Ruim,0.26393789696541986,False
23130,2° EM,False,16,Masculino,False,False,True,False,Branca,Urbana,Aprovado,True,93.7,8.0,Médio,2975.92,1.4,False,False,False,False,Ruim,0.18560338743824978,False
23131,1° EM,False,12,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,81.6,6.3,Médio,4881.05,1.0,False,False,False,True,Boa,0.39096683133380383,True
23132,3° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,86.9,8.6,Baixo,5910.21,2.1,False,False,False,True,Regular,0.1912491178546224,False
23133,2° EF,False,7,Feminino,False,True,False,False,Branca,Urbana,Em andamento,True,92.1,6.5,Médio,1453.53,4.2,True,True,False,False,Regular,0.30275229357798167,False
23134,3° EF,False,7,Masculino,True,False,True,False,Preta,Urbana,Aprovado,False,86.8,7.1,Médio,2446.05,2.8,False,False,False,True,Boa,0.2978122794636556,False
23135,3° EM,False,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.3,8.2,Médio,2565.85,0.5,False,False,False,False,Boa,0.23782639378969658,False
23136,7° EF,False,8,Masculino,True,True,True,False,Branca,Rural,Evadido,False,97.7,6.1,Médio,6956.93,2.4,False,False,False,False,Ruim,0.2914608327452364,False
23137,3° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Evadido,True,90.0,9.3,Muito baixo,5591.58,3.2,True,False,False,False,Ruim,0.11997177134791807,False
23138,1° EM,False,9,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,77.7,2.6,Médio,5952.88,0.1,False,False,False,True,Regular,0.6796047988708538,False
23139,5° EF,False,13,Masculino,False,True,False,False,Parda,Rural,Evadido,False,83.5,7.9,Alto,2950.89,2.3,False,False,False,False,Regular,0.26464361326746644,False
23140,2° EM,False,11,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,98.1,6.1,Médio,6340.46,0.7,False,True,False,False,Boa,0.28863796753705007,False
23141,4° EF,False,12,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,82.3,5.7,Baixo,2946.14,0.6,False,False,False,False,Boa,0.4283697953422724,False
23142,5° EF,False,16,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,94.8,3.0,Muito alto,2824.55,2.1,False,False,False,False,Boa,0.530698659139026,False
23143,7° EF,False,10,Masculino,True,True,True,True,Preta,Rural,Aprovado,False,92.4,8.9,Médio,4136.26,3.4,True,False,False,False,Boa,0.1312632321806633,True
23144,2° EM,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,91.9,2.4,Médio,2670.72,2.8,False,False,False,True,Ruim,0.5935074100211714,False
23145,2° EM,False,7,Masculino,False,True,False,False,Parda,Rural,Evadido,False,92.2,5.5,Médio,9114.03,2.5,False,False,False,False,Ruim,0.3726182074805927,True
23146,7° EF,False,12,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,62.1,6.1,Médio,5492.15,1.1,False,False,False,False,Ruim,0.5426958362738179,True
23147,3° EF,False,15,Masculino,True,True,True,False,Indígena,Urbana,Aprovado,False,82.9,9.3,Muito baixo,6103.93,2.4,True,True,False,False,Boa,0.170077628793225,False
23148,5° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,93.6,5.3,Alto,8814.64,3.9,False,False,False,False,Boa,0.37685250529287234,True
