id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada,idade_esperada,anos_de_atraso,reprovacao_por_falta,nota_vermelha,perfil_desengajado
24114,3° EM,False,13,Masculino,True,True,True,False,Preta,Urbana,Em andamento,False,87.0,2.2,Baixo,900.6,2.0,False,False,False,True,Ruim,False,17,-4,0,1,0
24115,4° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,93.7,3.7,Baixo,5090.91,2.9,True,False,False,False,Regular,False,9,-2,0,1,0
24116,3° EF,False,14,Masculino,True,True,False,False,Parda,Urbana,Evadido,False,94.8,5.8,Baixo,5602.12,2.5,False,False,False,False,Regular,False,8,6,0,0,0
24117,3° EF,False,9,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,91.3,7.9,Baixo,1191.24,0.9,False,False,False,False,Regular,False,8,1,0,0,0
24118,7° EF,False,12,Masculino,False,True,True,False,Não declarada,Rural,Aprovado,False,86.2,5.1,Baixo,2205.67,1.7,False,False,False,True,Boa,False,12,0,0,0,0
24119,3° EM,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,99.6,8.4,Muito baixo,1357.18,1.8,False,False,False,False,Boa,False,17,-8,0,0,0
24120,8° EF,False,12,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,83.5,6.4,Baixo,1122.57,2.7,False,False,False,False,Boa,False,13,-1,0,0,0
24121,4° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,88.3,7.9,Baixo,4872.38,2.2,False,False,False,False,Boa,False,9,-2,0,0,0
24122,8° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,88.4,9.6,Baixo,1249.85,3.1,False,False,False,True,Regular,False,13,-6,0,0,0
24123,8° EF,False,7,Feminino,False,True,False,True,Parda,Urbana,Aprovado,False,86.4,7.3,Baixo,2767.23,3.1,False,False,False,False,Ruim,False,13,-6,0,0,0
24124,8° EF,False,11,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,77.3,5.7,Médio,1694.41,2.7,False,False,False,True,Boa,False,13,-2,0,0,0
24125,2° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.7,3.7,Baixo,1339.16,0.5,False,False,False,False,Ruim,False,7,12,0,1,0
24126,8° EF,False,12,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,80.9,4.8,Alto,4256.58,1.1,False,False,False,True,Regular,False,13,-1,0,1,0
24127,6° EF,False,8,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,97.0,5.8,Médio,1530.92,1.1,True,False,True,False,Regular,False,11,-3,0,0,0
24128,1° EF,False,9,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,91.3,6.5,Médio,2525.01,2.6,False,False,False,False,Ruim,False,6,3,0,0,0
24129,7° EF,False,8,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,83.0,9.1,Baixo,1271.03,2.7,False,False,False,True,Regular,False,12,-4,0,0,0
24130,3° EM,False,7,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,89.4,9.8,Médio,2800.75,3.3,False,False,False,True,Regular,False,17,-10,0,0,0
24131,5° EF,False,8,Masculino,True,True,False,False,Amarela,Urbana,Aprovado,False,95.8,6.0,Alto,3125.74,3.1,False,False,False,True,Regular,False,10,-2,0,0,0
24132,3° EM,False,6,Masculino,True,True,True,True,Parda,Urbana,Reprovado,False,97.9,8.8,Muito alto,1186.19,2.2,False,False,False,False,Regular,False,17,-11,0,0,0
24133,2° EF,False,18,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,74.7,0.8,Médio,5186.54,1.5,True,False,False,False,Boa,False,7,11,1,1,0
24134,9° EF,False,12,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,94.2,7.8,Alto,2452.61,3.0,False,False,False,False,Boa,False,14,-2,0,0,0
24135,2° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,98.9,3.2,Baixo,563.18,0.8,False,False,False,True,Boa,False,7,0,0,1,0
24136,4° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,87.3,8.7,Baixo,1554.64,1.1,False,False,False,True,Boa,False,9,8,0,0,0
24137,7° EF,False,11,Masculino,False,True,False,False,Preta,Rural,Aprovado,False,99.8,2.2,Médio,1749.26,0.3,False,False,False,False,Ruim,False,12,-1,0,1,0
24138,8° EF,False,8,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,98.6,9.1,Alto,2015.14,2.5,False,False,False,True,Boa,False,13,-5,0,0,0
24139,1° EM,False,8,Masculino,True,True,True,False,Não declarada,Urbana,Aprovado,False,91.3,1.2,Muito alto,1830.89,0.4,False,False,False,False,Boa,False,15,-7,0,1,0
24140,8° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,95.6,6.4,Médio,1843.01,0.9,False,False,False,False,Ruim,False,13,-6,0,0,0
24141,8° EF,False,17,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,83.2,0.9,Médio,1516.1,2.2,False,False,False,False,Boa,False,13,4,0,1,0
24142,2° EM,False,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,97.5,6.0,Médio,4013.12,1.8,False,False,False,False,Boa,False,16,0,0,0,0
24143,6° EF,False,9,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,89.9,7.3,Médio,1696.03,1.5,True,False,False,False,Regular,False,11,-2,0,0,0
24144,3° EF,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,88.2,2.6,Alto,5421.13,0.7,False,False,False,True,Regular,False,8,-2,0,1,0
24145,2° EF,False,18,Masculino,False,False,False,True,Preta,Urbana,Aprovado,False,95.3,6.6,Alto,1491.54,3.3,False,False,False,True,Regular,False,7,11,0,0,0
24146,5° EF,False,8,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,96.7,2.4,Médio,3003.89,3.1,False,False,False,False,Regular,False,10,-2,0,1,0
24147,9° EF,False,8,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,92.3,5.7,Alto,767.68,2.1,False,False,False,False,Boa,False,14,-6,0,0,0
24148,1° EF,False,12,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,69.7,7.4,Baixo,1670.87,2.7,False,False,False,False,Boa,False,6,6,1,0,1
24149,2° EF,False,9,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,90.1,5.7,Baixo,2411.98,3.8,False,False,False,False,Ruim,False,7,2,0,0,0
24150,2° EF,False,8,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,95.0,6.7,Baixo,793.86,1.6,False,False,False,False,Boa,False,7,1,0,0,0
24151,7° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,89.0,8.2,Baixo,1010.48,0.2,False,False,False,True,Boa,False,12,-6,0,0,0
24152,3° EF,False,6,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,97.9,7.6,Baixo,4939.27,2.9,False,False,False,False,Regular,False,8,-2,0,0,0
24153,3° EF,False,9,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,96.9,9.7,Muito alto,737.4,0.5,False,False,False,True,Boa,False,8,1,0,0,0
24154,8° EF,False,6,Feminino,True,True,True,False,Não declarada,Rural,Aprovado,False,88.6,6.9,Muito alto,3180.73,2.1,True,False,False,False,Regular,False,13,-7,0,0,0
24155,1° EM,False,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,85.9,9.9,Médio,5154.72,2.0,True,True,False,False,Boa,False,15,-4,0,0,0
24156,4° EF,False,9,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,73.2,6.0,Alto,3353.47,4.1,False,False,False,False,Regular,False,9,0,1,0,0
24157,7° EF,False,16,Masculino,False,True,True,True,Indígena,Urbana,Reprovado,False,90.8,2.8,Médio,2996.71,3.1,False,True,False,False,Ruim,False,12,4,0,1,0
24158,2° EF,False,10,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,82.4,5.6,Baixo,1462.85,3.4,False,False,False,False,Regular,False,7,3,0,0,0
24159,3° EM,False,6,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,91.6,8.0,Médio,916.47,3.5,False,False,False,False,Boa,False,17,-11,0,0,0
24160,5° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,94.5,8.5,Alto,644.04,2.0,False,False,False,False,Boa,False,10,-3,0,0,0
24161,3° EM,False,8,Feminino,False,True,True,False,Não declarada,Rural,Aprovado,False,86.0,0.8,Muito baixo,1345.27,1.4,False,True,True,False,Boa,False,17,-9,0,1,0
24162,3° EM,False,12,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,67.8,4.8,Baixo,1390.96,3.4,False,False,False,True,Boa,False,17,-5,1,1,0
24163,1° EM,False,6,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,96.1,6.4,Médio,1413.42,3.5,False,False,False,False,Regular,False,15,-9,0,0,0
24164,1° EF,False,19,Masculino,True,True,False,False,Parda,Rural,Evadido,False,89.0,5.1,Baixo,1321.91,2.4,False,False,False,False,Regular,False,6,13,0,0,0
24165,7° EF,False,19,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,83.7,5.5,Baixo,648.12,2.0,False,False,False,False,Ruim,False,12,7,0,0,0
24166,2° EF,False,19,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,90.8,7.9,Médio,3119.91,3.3,False,False,False,False,Regular,False,7,12,0,0,0
24167,2° EM,False,16,Masculino,True,True,False,False,Não declarada,Urbana,Aprovado,False,91.7,7.0,Médio,2188.33,1.5,False,False,False,True,Boa,False,16,0,0,0,0
24168,1° EM,False,14,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,78.5,10.0,Médio,977.37,2.6,False,False,False,False,Regular,False,15,-1,0,0,1
24169,3° EM,False,11,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,91.1,1.4,Baixo,3347.73,1.7,False,False,False,False,Boa,False,17,-6,0,1,0
24170,8° EF,False,11,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,83.0,7.2,Médio,979.66,2.4,False,False,False,False,Boa,False,13,-2,0,0,0
24171,7° EF,False,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,94.6,4.4,Médio,1067.74,2.6,False,False,False,True,Regular,False,12,-1,0,1,0
24172,7° EF,False,6,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,98.1,0.6,Baixo,1689.35,0.6,False,False,False,False,Boa,False,12,-6,0,1,0
24173,5° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,76.4,5.9,Médio,3341.44,3.1,True,True,False,False,Boa,False,10,1,0,0,0
24174,6° EF,False,13,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,97.4,5.7,Alto,689.75,1.0,False,True,False,True,Ruim,False,11,2,0,0,0
24175,8° EF,False,13,Outro,True,True,False,False,Parda,Urbana,Aprovado,False,97.1,7.2,Alto,593.31,3.0,False,False,False,False,Boa,False,13,0,0,0,0
24176,3° EM,False,11,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,84.4,5.1,Alto,1418.36,2.4,False,True,False,False,Ruim,False,17,-6,0,0,0
24177,8° EF,False,16,Feminino,False,False,True,False,Parda,Urbana,Reprovado,False,70.3,7.8,Baixo,3160.05,2.0,False,False,False,False,Regular,False,13,3,1,0,1
24178,2° EM,False,6,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,91.5,5.7,Muito baixo,1241.6,2.2,False,True,False,False,Regular,False,16,-10,0,0,0
24179,2° EM,False,16,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,84.5,3.7,Médio,1337.37,1.8,False,False,False,False,Boa,False,16,0,0,1,0
24180,7° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,80.1,6.4,Baixo,1422.13,3.4,False,False,False,False,Boa,False,12,2,0,0,0
24181,5° EF,False,12,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,76.7,8.4,Muito baixo,1532.54,1.5,False,False,False,False,Boa,False,10,2,0,0,1
24182,8° EF,False,8,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,80.3,5.4,Alto,1273.75,1.3,False,False,False,True,Regular,False,13,-5,0,0,0
24183,6° EF,False,8,Feminino,True,True,True,False,Branca,Urbana,Reprovado,True,81.6,9.5,Baixo,2095.35,2.9,False,False,False,False,Regular,False,11,-3,0,0,0
24184,2° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,94.4,8.9,Médio,2380.81,0.1,False,False,False,False,Boa,False,7,1,0,0,0
24185,5° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,94.1,1.7,Médio,5116.68,1.9,False,False,False,False,Ruim,False,10,0,0,1,0
24186,3° EM,False,9,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,87.9,6.7,Baixo,783.52,2.2,False,False,False,False,Regular,False,17,-8,0,0,0
24187,1° EF,False,13,Masculino,False,True,True,True,Parda,Urbana,Evadido,False,89.1,6.6,Médio,2840.42,1.4,False,False,False,False,Ruim,False,6,7,0,0,0
24188,9° EF,False,18,Masculino,False,True,True,False,Preta,Rural,Reprovado,False,97.5,0.0,Alto,1582.7,0.6,False,False,False,True,Regular,False,14,4,0,1,0
24189,1° EM,False,16,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,97.2,6.7,Médio,3840.44,1.1,False,False,False,True,Ruim,False,15,1,0,0,0
24190,8° EF,False,15,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,95.2,6.1,Médio,471.72,2.6,False,False,False,False,Boa,False,13,2,0,0,0
24191,7° EF,False,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,85.2,6.8,Baixo,530.31,0.5,False,False,False,True,Boa,False,12,-6,0,0,0
24192,9° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,85.0,6.5,Baixo,1538.14,0.6,True,False,False,False,Boa,False,14,-5,0,0,0
24193,6° EF,False,7,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,96.7,5.3,Muito baixo,294.54,1.0,False,False,False,False,Boa,False,11,-4,0,0,0
24194,2° EF,False,7,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,97.7,8.0,Muito baixo,1841.8,2.3,False,False,False,True,Boa,False,7,0,0,0,0
24195,3° EM,False,14,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,94.4,1.6,Alto,1078.56,0.8,True,False,False,True,Regular,False,17,-3,0,1,0
24196,6° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,93.5,6.4,Médio,1897.66,2.2,False,False,False,True,Ruim,False,11,-4,0,0,0
24197,8° EF,False,7,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,89.2,6.1,Médio,1174.27,2.9,False,False,False,False,Boa,False,13,-6,0,0,0
24198,7° EF,False,16,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,84.3,5.5,Alto,1696.37,2.4,False,True,False,False,Regular,False,12,4,0,0,0
24199,1° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.7,9.3,Médio,2115.65,1.3,False,False,False,False,Boa,False,6,7,0,0,0
24200,3° EM,True,8,Outro,True,True,True,False,Preta,Rural,Evadido,False,64.2,9.0,Alto,914.34,4.8,True,False,False,False,Ruim,True,17,-9,1,0,1
24201,1° EM,False,11,Feminino,True,True,False,False,Preta,Urbana,Reprovado,False,92.9,9.4,Médio,893.46,4.3,False,False,False,True,Ruim,False,15,-4,0,0,0
24202,2° EF,False,18,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,94.0,6.5,Médio,815.33,1.4,False,False,False,False,Boa,False,7,11,0,0,0
24203,3° EM,False,6,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,84.8,6.2,Muito baixo,2682.4,0.2,False,False,False,False,Regular,False,17,-11,0,0,0
24204,9° EF,True,8,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,49.9,7.5,Muito baixo,758.72,3.4,False,False,False,True,Ruim,True,14,-6,1,0,1
24205,6° EF,False,7,Masculino,False,True,True,False,Parda,Rural,Evadido,False,98.1,1.0,Baixo,1289.06,3.0,True,False,False,False,Ruim,False,11,-4,0,1,0
24206,8° EF,False,6,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,86.6,6.6,Médio,983.92,0.5,False,False,False,False,Ruim,False,13,-7,0,0,0
24207,2° EF,False,9,Feminino,False,True,True,False,Preta,Rural,Aprovado,False,99.2,9.6,Médio,1341.73,2.5,False,False,False,True,Boa,False,7,2,0,0,0
24208,7° EF,False,15,Masculino,False,False,True,False,Branca,Urbana,Aprovado,False,91.8,6.0,Baixo,2094.31,0.8,True,False,False,False,Regular,False,12,3,0,0,0
24209,1° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,77.4,10.0,Alto,533.19,3.0,False,False,False,True,Ruim,False,6,11,0,0,1
24210,7° EF,False,14,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,84.0,7.9,Médio,2165.34,0.6,False,False,False,True,Regular,False,12,2,0,0,0
24211,7° EF,False,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,91.3,9.2,Médio,1779.64,2.4,False,True,False,False,Regular,False,12,-1,0,0,0
24212,2° EM,False,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,91.2,3.3,Médio,3114.67,2.3,False,False,False,True,Regular,False,16,-3,0,1,0
24213,9° EF,False,8,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,81.4,9.2,Médio,1642.01,1.8,False,False,False,False,Ruim,False,14,-6,0,0,0
24214,3° EF,False,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,79.6,2.1,Médio,1276.83,1.1,False,False,False,True,Regular,False,8,4,0,1,0
24215,2° EM,False,13,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,82.7,7.7,Baixo,840.07,1.4,True,False,False,True,Boa,False,16,-3,0,0,0
24216,7° EF,True,11,Masculino,False,True,False,False,Não declarada,Rural,Evadido,False,82.8,5.8,Médio,226.63,2.2,False,False,False,True,Regular,True,12,-1,0,0,0
24217,8° EF,False,14,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,81.7,7.6,Baixo,2186.54,0.5,False,True,False,False,Boa,False,13,1,0,0,0
24218,3° EF,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,92.3,5.2,Baixo,2435.26,1.5,False,False,False,False,Boa,False,8,-1,0,0,0
24219,2° EM,False,12,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,96.2,9.1,Baixo,2349.97,2.1,True,False,False,False,Boa,False,16,-4,0,0,0
24220,3° EM,False,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,85.6,7.0,Médio,2436.11,2.8,False,False,False,True,Boa,False,17,-5,0,0,0
24221,1° EM,False,12,Masculino,True,True,False,False,Não declarada,Urbana,Aprovado,False,64.8,9.0,Médio,4162.54,3.5,False,False,False,False,Boa,False,15,-3,1,0,1
24222,3° EM,False,10,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,78.2,5.3,Muito baixo,1344.1,3.0,False,False,False,False,Boa,False,17,-7,0,0,0
24223,4° EF,False,6,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,83.6,8.6,Muito baixo,653.72,3.2,False,True,False,True,Boa,False,9,-3,0,0,0
24224,2° EM,False,7,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,80.0,6.2,Alto,5213.32,2.1,True,False,False,False,Boa,False,16,-9,0,0,0
24225,6° EF,False,9,Masculino,False,True,False,False,Branca,Rural,Evadido,False,83.1,3.7,Médio,2970.45,3.0,True,False,False,False,Boa,False,11,-2,0,1,0
24226,3° EF,False,10,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,88.9,6.6,Alto,1794.58,0.2,False,False,False,True,Regular,False,8,2,0,0,0
24227,8° EF,False,8,Masculino,True,True,False,False,Branca,Urbana,Reprovado,False,69.0,5.4,Médio,5313.91,3.5,False,False,False,False,Boa,False,13,-5,1,0,0
24228,9° EF,False,15,Masculino,True,True,True,False,Branca,Rural,Reprovado,False,73.9,8.0,Médio,717.74,3.6,False,False,False,False,Boa,False,14,1,1,0,1
24229,4° EF,False,10,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,95.8,8.6,Muito baixo,3529.3,2.3,True,True,False,False,Regular,False,9,1,0,0,0
24230,1° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.5,5.0,Baixo,3045.71,1.3,True,True,False,False,Regular,False,6,7,0,0,0
24231,3° EF,False,10,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,98.0,5.4,Médio,1329.9,3.1,False,False,False,False,Boa,False,8,2,0,0,0
24232,5° EF,False,18,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,62.2,4.8,Alto,1813.87,4.0,False,False,False,False,Regular,False,10,8,1,1,0
24233,3° EF,False,18,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,53.4,1.8,Baixo,730.77,4.8,False,False,False,False,Regular,False,8,10,1,1,0
24234,3° EF,False,17,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,93.1,3.7,Baixo,743.26,2.1,False,False,False,False,Boa,False,8,9,0,1,0
24235,5° EF,False,6,Masculino,True,True,True,False,Parda,Urbana,Em andamento,False,87.5,8.4,Muito baixo,1931.43,1.9,True,False,False,False,Ruim,False,10,-4,0,0,0
24236,3° EM,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,97.3,10.0,Baixo,302.07,1.1,False,True,False,False,Ruim,False,17,-6,0,0,0
24237,1° EM,False,13,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,94.2,6.8,Baixo,3031.82,2.6,False,True,False,False,Boa,False,15,-2,0,0,0
24238,4° EF,False,18,Feminino,True,True,True,False,Amarela,Rural,Aprovado,False,88.1,5.6,Médio,792.26,2.0,False,True,True,True,Boa,False,9,9,0,0,0
24239,3° EM,False,16,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,87.5,4.0,Baixo,687.15,2.7,False,False,False,False,Ruim,False,17,-1,0,1,0
24240,8° EF,False,6,Feminino,False,True,False,False,Preta,Rural,Aprovado,False,94.7,6.1,Baixo,4663.6,1.6,True,False,False,False,Boa,False,13,-7,0,0,0
24241,6° EF,False,11,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,94.6,7.9,Muito baixo,2774.53,2.4,False,False,False,True,Boa,False,11,0,0,0,0
24242,6° EF,False,7,Feminino,False,False,False,False,Parda,Urbana,Evadido,False,82.7,2.6,Médio,1638.36,2.8,True,False,False,True,Boa,False,11,-4,0,1,0
24243,5° EF,False,18,Masculino,True,True,True,False,Branca,Urbana,Reprovado,True,91.7,8.0,Muito baixo,770.78,2.1,False,False,False,False,Regular,False,10,8,0,0,0
24244,3° EF,False,6,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,91.0,7.5,Muito baixo,1457.69,2.1,True,False,False,True,Regular,False,8,-2,0,0,0
24245,5° EF,False,15,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,95.8,8.4,Alto,1645.98,3.4,False,False,False,True,Boa,False,10,5,0,0,0
24246,7° EF,False,14,Outro,True,True,True,False,Parda,Rural,Aprovado,False,96.2,8.3,Médio,1377.88,1.8,False,False,False,True,Boa,False,12,2,0,0,0
24247,7° EF,False,18,Feminino,False,True,True,True,Parda,Urbana,Reprovado,False,82.5,1.6,Baixo,2163.54,3.0,True,False,False,False,Ruim,False,12,6,0,1,0
24248,1° EM,False,10,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,96.4,6.2,Médio,4978.62,2.6,False,False,False,True,Boa,False,15,-5,0,0,0
24249,5° EF,False,7,Feminino,True,False,True,False,Parda,Rural,Aprovado,False,97.7,5.3,Médio,1879.85,3.6,True,False,False,False,Regular,False,10,-3,0,0,0
24250,9° EF,False,12,Feminino,False,True,True,True,Branca,Urbana,Em andamento,False,76.7,9.9,Médio,1377.61,2.9,False,False,False,False,Boa,False,14,-2,0,0,1
24251,7° EF,False,7,Feminino,False,True,True,True,Parda,Urbana,Reprovado,False,89.6,1.1,Baixo,1141.76,2.9,False,False,False,False,Regular,False,12,-5,0,1,0
24252,3° EM,False,15,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,86.6,3.1,Muito baixo,1711.63,3.4,False,True,False,False,Boa,False,17,-2,0,1,0
24253,5° EF,False,9,Masculino,False,True,True,False,Preta,Urbana,Em andamento,False,85.8,2.0,Baixo,1041.59,1.0,False,False,True,False,Boa,False,10,-1,0,1,0
24254,2° EM,False,9,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,92.4,5.0,Baixo,3397.24,2.7,False,False,False,False,Boa,False,16,-7,0,0,0
24255,1° EM,False,11,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,77.7,5.4,Baixo,4861.39,3.6,False,False,False,False,Ruim,False,15,-4,0,0,0
24256,8° EF,False,9,Feminino,False,True,False,True,Parda,Rural,Aprovado,False,95.0,8.7,Baixo,1185.79,0.7,False,False,False,False,Boa,False,13,-4,0,0,0
24257,8° EF,False,8,Outro,False,True,False,False,Parda,Urbana,Aprovado,False,69.9,5.7,Médio,2383.89,2.5,False,False,False,False,Boa,False,13,-5,1,0,0
24258,2° EF,False,7,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,89.7,6.7,Médio,1191.19,3.7,True,False,False,True,Ruim,False,7,0,0,0,0
24259,3° EM,False,9,Outro,True,True,True,False,Parda,Urbana,Em andamento,False,81.2,9.0,Médio,1421.33,1.2,False,False,False,False,Boa,False,17,-8,0,0,0
24260,2° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,91.5,7.5,Médio,1305.32,3.1,True,False,False,True,Boa,False,7,1,0,0,0
24261,7° EF,False,14,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,88.5,6.9,Médio,1631.87,2.2,False,False,False,True,Boa,False,12,2,0,0,0
24262,4° EF,False,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,100.0,5.5,Alto,2022.99,1.3,False,False,False,True,Regular,False,9,-2,0,0,0
24263,6° EF,False,6,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,96.0,7.2,Médio,1329.76,2.9,False,False,False,True,Regular,False,11,-5,0,0,0
24264,8° EF,False,8,Feminino,True,True,True,False,Preta,Rural,Evadido,False,84.3,8.5,Muito baixo,374.69,2.5,False,False,False,False,Boa,False,13,-5,0,0,0
24265,2° EM,False,12,Feminino,False,True,False,False,Branca,Rural,Em andamento,False,88.6,2.2,Muito baixo,2903.12,3.1,False,False,False,True,Regular,False,16,-4,0,1,0
24266,6° EF,False,9,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,83.8,6.0,Alto,1181.27,1.8,False,False,False,False,Ruim,False,11,-2,0,0,0
24267,3° EM,False,19,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,92.9,7.2,Alto,4567.86,1.8,False,False,False,False,Ruim,False,17,2,0,0,0
24268,8° EF,False,14,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,86.3,5.6,Alto,2276.48,0.8,False,False,False,False,Boa,False,13,1,0,0,0
24269,2° EF,False,7,Feminino,False,False,True,False,Amarela,Rural,Aprovado,False,77.0,9.8,Baixo,5694.69,2.2,False,False,False,False,Regular,False,7,0,0,0,1
