id_aluno,etapa_ensino,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
29343,1° EF,11,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,92.0,6.5,Baixo,6485.41,0.6,False,False,False,True,Boa,False
29344,1° EF,11,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,93.5,8.3,Baixo,5995.56,2.7,False,False,False,True,Ruim,False
29345,2° EF,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,91.4,3.2,Médio,6546.7,0.4,False,False,False,True,Boa,False
29346,2° EF,13,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,99.1,9.1,Baixo,5745.31,4.3,True,True,False,False,Regular,False
29347,2° EF,7,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,88.6,8.5,Baixo,1155.79,0.6,False,False,False,False,Boa,False
29348,8° EF,7,Masculino,False,False,False,False,Parda,Urbana,Aprovado,False,84.6,7.6,Médio,4332.76,2.5,False,False,False,True,Ruim,False
29349,8° EF,8,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,92.5,6.6,Muito baixo,6797.99,2.6,False,False,False,False,Boa,False
29350,8° EF,6,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,78.2,7.4,Muito baixo,7597.69,3.0,False,True,False,False,Boa,False
29351,9° EF,9,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,84.9,6.9,Muito baixo,1158.76,1.9,True,False,False,False,Boa,False
29352,9° EF,12,Feminino,False,True,False,False,Amarela,Rural,Aprovado,False,80.6,7.2,Médio,8369.83,3.5,False,False,True,True,Boa,False
29353,3° EF,9,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,70.5,9.5,Médio,2693.63,2.5,False,False,False,True,Ruim,False
29354,8° EF,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,85.7,9.6,Médio,9063.38,2.0,False,False,False,True,Boa,False
29355,7° EF,19,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,95.6,4.0,Alto,2919.23,4.0,False,False,False,True,Boa,False
29356,3° EM,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,97.4,2.5,Muito alto,2672.33,3.2,False,False,False,True,Boa,False
29357,3° EF,6,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,88.1,5.9,Muito baixo,6729.89,2.2,True,False,False,False,Boa,False
29358,1° EF,11,Masculino,True,True,True,True,Branca,Rural,Aprovado,False,87.1,4.2,Médio,3454.16,1.3,False,True,False,True,Regular,False
29359,8° EF,12,Masculino,False,True,True,False,Não declarada,Rural,Evadido,False,97.9,5.0,Médio,8688.47,4.3,False,False,False,True,Boa,False
29360,9° EF,13,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,88.6,1.2,Médio,3421.97,2.9,False,False,True,False,Regular,False
29361,4° EF,7,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,82.6,8.6,Baixo,4853.2,3.0,False,False,False,False,Boa,False
29362,7° EF,17,Masculino,False,True,False,True,Branca,Urbana,Evadido,False,71.4,4.4,Baixo,8349.53,2.6,False,False,False,False,Regular,False
29363,1° EF,10,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,89.9,1.6,Muito baixo,2892.19,1.2,False,False,False,False,Boa,False
29364,3° EM,13,Outro,True,True,False,False,Parda,Urbana,Reprovado,False,78.1,7.1,Muito baixo,4734.55,3.5,False,False,False,False,Boa,False
29365,2° EF,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,94.6,6.6,Baixo,1913.65,2.3,True,False,False,True,Regular,False
29366,1° EF,6,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,89.5,3.6,Alto,4420.69,1.0,True,True,False,False,Boa,False
29367,1° EF,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,92.3,4.8,Muito baixo,8927.01,2.9,False,True,False,False,Boa,False
29368,6° EF,11,Feminino,True,True,True,False,Amarela,Rural,Aprovado,False,90.6,5.1,Muito baixo,6316.8,1.2,False,False,False,True,Ruim,False
29369,2° EF,12,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,87.0,9.2,Baixo,6962.91,2.8,False,False,False,True,Regular,False
29370,9° EF,11,Feminino,True,False,True,False,Parda,Urbana,Aprovado,True,96.2,1.2,Médio,1142.88,2.8,False,False,False,False,Ruim,False
29371,2° EM,8,Feminino,False,True,False,True,Parda,Urbana,Evadido,False,84.9,6.0,Médio,8547.82,2.4,False,False,False,False,Ruim,False
29372,4° EF,9,Feminino,False,False,True,False,Parda,Urbana,Reprovado,False,81.7,7.9,Médio,4263.35,1.7,False,False,False,False,Boa,False
29373,8° EF,9,Masculino,False,True,True,False,Parda,Rural,Evadido,False,89.1,6.6,Médio,5143.82,1.2,False,False,False,True,Boa,False
29374,1° EF,12,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,92.6,1.1,Médio,5165.06,0.6,False,False,False,False,Boa,False
29375,5° EF,17,Masculino,True,True,False,False,Branca,Rural,Aprovado,False,88.8,9.5,Médio,4422.65,2.3,False,False,False,False,Boa,False
29376,4° EF,9,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.5,8.1,Médio,2941.58,3.1,False,False,False,False,Regular,False
29377,3° EF,8,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.6,2.7,Baixo,8484.22,1.1,False,False,False,False,Regular,False
29378,8° EF,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,96.9,7.4,Alto,3264.07,2.2,False,False,True,False,Boa,False
29379,2° EF,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,75.7,9.4,Alto,8335.14,3.1,True,False,False,False,Boa,False
29380,2° EM,10,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,80.0,6.4,Baixo,8512.89,2.1,False,False,False,False,Boa,False
29381,8° EF,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,80.6,5.2,Muito alto,5313.45,3.4,True,False,False,False,Boa,False
29382,9° EF,17,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,79.8,8.4,Baixo,2565.65,1.2,False,False,False,False,Boa,False
29383,3° EM,6,Masculino,False,True,False,True,Preta,Urbana,Evadido,False,96.8,8.5,Baixo,6327.84,1.2,False,False,False,False,Boa,False
29384,3° EM,13,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,89.7,6.8,Baixo,7472.81,2.9,False,False,False,False,Boa,False
29385,7° EF,17,Masculino,True,True,False,False,Preta,Urbana,Evadido,False,94.5,9.8,Médio,3044.64,2.5,False,False,False,True,Boa,False
29386,6° EF,14,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,74.4,7.5,Baixo,7198.16,0.4,False,False,False,False,Regular,False
29387,4° EF,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,87.2,6.6,Alto,2751.74,2.5,False,False,False,True,Boa,False
29388,9° EF,19,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,93.9,0.1,Baixo,1243.49,1.4,False,False,False,False,Boa,False
29389,7° EF,6,Feminino,False,False,True,False,Branca,Rural,Em andamento,False,63.2,6.5,Médio,8979.73,1.7,False,False,False,True,Boa,True
29390,3° EM,19,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,84.2,0.3,Médio,8301.11,1.6,False,False,False,False,Boa,False
29391,3° EF,18,Masculino,True,True,True,True,Parda,Urbana,Em andamento,False,89.2,8.7,Baixo,8100.59,3.0,False,False,False,False,Regular,False
29392,4° EF,6,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,99.5,8.3,Alto,8829.52,1.2,False,False,False,False,Ruim,False
29393,4° EF,8,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,78.4,9.9,Muito baixo,8842.8,1.3,False,True,False,False,Ruim,False
29394,1° EM,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,100.0,0.6,Médio,8895.4,1.9,False,True,False,False,Boa,False
29395,2° EF,17,Feminino,False,True,True,False,Branca,Rural,Reprovado,True,87.5,6.9,Baixo,8769.24,2.9,False,False,False,False,Boa,False
29396,6° EF,7,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,89.0,8.6,Médio,2496.85,3.5,False,False,False,False,Boa,False
29397,6° EF,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,91.1,6.0,Médio,2500.83,3.1,False,False,False,False,Regular,False
29398,1° EF,13,Feminino,True,True,True,True,Branca,Urbana,Evadido,False,80.4,9.3,Médio,4785.25,0.1,False,False,False,False,Boa,False
29399,5° EF,9,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,71.8,8.2,Médio,3676.53,2.6,False,True,False,False,Boa,False
29400,7° EF,18,Masculino,False,True,True,False,Parda,Rural,Aprovado,True,93.9,9.5,Baixo,7225.77,2.5,False,False,False,True,Boa,False
29401,1° EF,15,Masculino,True,True,True,False,Preta,Urbana,Evadido,False,81.0,5.1,Médio,8970.24,2.7,True,False,False,False,Regular,False
29402,7° EF,8,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,85.5,6.1,Muito baixo,2182.06,3.8,False,True,False,False,Boa,False
29403,3° EM,12,Masculino,False,True,True,True,Parda,Urbana,Aprovado,True,95.3,6.8,Alto,6987.72,1.6,False,False,False,False,Ruim,False
29404,3° EM,6,Masculino,False,True,True,False,Branca,Rural,Reprovado,False,78.1,5.7,Médio,8743.36,1.8,False,False,False,False,Boa,False
29405,7° EF,13,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,85.9,2.6,Alto,5861.83,2.8,False,False,False,True,Boa,False
29406,7° EF,11,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,92.1,5.2,Alto,3362.13,2.2,False,False,False,True,Ruim,False
29407,4° EF,12,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,78.9,6.2,Médio,6071.26,0.9,False,False,False,False,Regular,False
29408,3° EM,6,Masculino,False,True,False,False,Branca,Urbana,Aprovado,True,89.5,6.7,Baixo,3447.66,2.3,False,False,False,False,Boa,False
29409,4° EF,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,90.5,8.8,Médio,2051.16,2.1,False,False,False,False,Regular,False
29410,6° EF,8,Masculino,True,True,True,False,Indígena,Urbana,Reprovado,False,69.0,9.0,Baixo,7794.36,2.5,False,False,False,False,Regular,False
29411,1° EF,13,Masculino,False,True,False,False,Preta,Urbana,Reprovado,False,77.7,8.0,Baixo,8582.67,2.8,False,False,False,False,Ruim,False
29412,5° EF,19,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,80.9,6.0,Alto,6606.41,3.1,False,False,False,False,Boa,False
29413,1° EF,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,83.8,7.9,Baixo,8023.73,1.2,False,False,False,False,Boa,False
29414,9° EF,13,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,99.1,5.8,Baixo,6439.91,2.6,False,False,False,False,Boa,False
29415,7° EF,16,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,95.5,5.9,Muito baixo,7090.01,3.3,False,False,True,False,Boa,False
29416,7° EF,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,78.9,6.0,Médio,1251.8,1.8,False,False,False,False,Boa,False
29417,4° EF,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,82.4,9.4,Médio,1985.27,0.9,False,False,False,True,Regular,False
29418,1° EM,12,Feminino,True,True,False,True,Parda,Rural,Aprovado,False,93.5,8.0,Baixo,3161.45,1.7,True,False,False,False,Regular,False
29419,1° EF,10,Feminino,False,False,True,True,Parda,Urbana,Reprovado,False,98.5,1.2,Médio,7196.04,2.0,True,False,False,True,Regular,False
29420,4° EF,19,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,87.6,8.6,Baixo,2207.72,1.8,False,True,False,False,Boa,False
29421,8° EF,12,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,95.4,1.4,Médio,4943.55,1.2,True,False,False,False,Regular,False
29422,2° EM,16,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,82.9,2.7,Médio,6119.5,2.0,True,False,False,False,Boa,True
29423,3° EF,7,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,83.2,8.9,Médio,3973.09,0.9,False,False,False,False,Regular,False
29424,7° EF,8,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,93.7,4.4,Médio,2079.31,2.2,False,False,True,True,Ruim,False
29425,7° EF,18,Masculino,False,True,True,True,Indígena,Urbana,Aprovado,True,75.2,8.5,Baixo,4996.57,4.8,False,False,False,True,Boa,False
29426,2° EM,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,77.9,3.1,Baixo,5585.65,2.1,True,False,False,True,Ruim,True
29427,1° EF,12,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,83.3,1.9,Médio,2497.04,2.3,False,False,False,False,Ruim,False
29428,6° EF,8,Feminino,True,False,True,False,Parda,Urbana,Aprovado,False,91.6,6.7,Médio,8641.55,1.4,False,False,True,False,Boa,False
29429,3° EF,17,Masculino,False,True,True,False,Preta,Urbana,Evadido,False,95.2,3.7,Médio,5726.16,2.3,True,False,False,True,Regular,False
29430,1° EF,8,Masculino,False,True,False,False,Indígena,Urbana,Aprovado,False,92.4,6.2,Médio,3040.66,2.0,False,True,False,False,Boa,False
29431,2° EF,19,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,96.6,4.3,Alto,4158.42,3.1,False,True,False,False,Boa,False
29432,3° EM,12,Feminino,True,False,True,False,Branca,Rural,Aprovado,False,81.3,8.5,Médio,8143.97,1.2,True,True,False,True,Regular,False
29433,3° EF,11,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,86.0,1.7,Alto,8813.35,1.0,False,False,False,False,Boa,False
29434,3° EM,8,Masculino,False,True,True,False,Indígena,Urbana,Em andamento,False,98.7,0.5,Baixo,8256.86,0.5,False,False,False,False,Regular,False
29435,3° EF,7,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,86.8,7.3,Médio,1859.12,2.2,False,False,False,False,Regular,False
29436,3° EM,13,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,74.8,6.0,Muito alto,8621.35,1.5,True,False,False,True,Regular,True
29437,8° EF,10,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,75.0,5.1,Baixo,7090.37,1.9,False,False,False,False,Ruim,False
29438,2° EF,9,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,93.1,7.4,Muito alto,2713.09,1.2,False,False,False,False,Boa,False
29439,7° EF,18,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,80.4,8.0,Muito baixo,4254.5,2.3,False,True,False,False,Ruim,False
29440,4° EF,13,Masculino,True,True,True,True,Branca,Urbana,Aprovado,False,79.8,5.6,Alto,1922.05,2.2,True,False,False,False,Boa,False
29441,5° EF,10,Masculino,True,False,False,False,Branca,Urbana,Evadido,False,82.8,7.3,Alto,6929.19,1.3,False,False,False,False,Ruim,False
29442,6° EF,8,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,83.4,5.2,Médio,5070.87,1.3,True,False,False,True,Boa,False
29443,6° EF,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,96.9,8.3,Médio,6098.0,2.7,False,False,False,False,Boa,False
29444,8° EF,13,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,97.4,10.0,Baixo,6430.15,2.2,True,False,False,False,Regular,False
29445,1° EM,9,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,93.0,7.6,Alto,2928.08,2.2,False,False,False,False,Boa,False
29446,4° EF,11,Outro,False,True,False,False,Parda,Urbana,Aprovado,False,85.8,8.4,Médio,6763.03,1.9,False,False,False,False,Boa,False
29447,2° EM,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,85.7,7.5,Baixo,5837.75,1.9,False,False,False,False,Boa,False
29448,3° EM,12,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,92.7,5.9,Baixo,7162.26,3.0,True,True,False,False,Ruim,False
29449,1° EF,6,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,77.9,5.1,Médio,4034.92,0.5,False,False,False,False,Boa,False
29450,1° EF,6,Feminino,True,True,True,False,Branca,Rural,Em andamento,False,98.0,9.8,Médio,7687.79,0.6,False,False,True,False,Boa,False
29451,6° EF,10,Masculino,False,True,True,False,Branca,Rural,Em andamento,False,91.5,8.4,Médio,2070.35,0.3,True,False,False,False,Boa,False
29452,8° EF,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,80.6,9.4,Alto,8652.58,0.4,False,False,False,True,Boa,False
29453,4° EF,13,Masculino,False,False,True,False,Preta,Rural,Aprovado,False,79.8,6.9,Médio,1806.37,3.1,True,False,False,False,Ruim,False
29454,4° EF,7,Masculino,True,True,True,False,Preta,Urbana,Evadido,False,87.2,9.8,Alto,7466.87,1.8,False,True,False,False,Boa,False
29455,9° EF,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.3,3.9,Médio,4624.93,3.7,False,False,False,False,Boa,False
29456,8° EF,10,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,95.2,6.4,Muito baixo,4608.21,2.2,False,False,False,False,Boa,False
29457,3° EF,14,Masculino,False,True,False,False,Parda,Urbana,Em andamento,True,85.6,7.0,Baixo,6998.24,3.1,False,False,False,False,Boa,False
29458,2° EM,15,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,94.2,7.9,Médio,5015.44,3.0,False,False,False,True,Ruim,False
29459,9° EF,8,Feminino,False,False,True,False,Parda,Urbana,Aprovado,False,79.7,5.0,Médio,8379.25,0.4,False,False,False,False,Regular,False
29460,5° EF,18,Masculino,False,True,True,False,Branca,Rural,Em andamento,False,99.8,9.1,Alto,7636.73,2.6,True,True,False,True,Boa,False
29461,9° EF,19,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,90.7,1.0,Baixo,7459.82,2.8,False,False,False,True,Regular,False
29462,2° EF,6,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,62.6,6.2,Alto,8120.17,0.0,True,False,False,True,Ruim,True
29463,6° EF,10,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,91.9,6.3,Baixo,6891.39,2.2,False,False,True,True,Regular,False
29464,3° EF,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.8,6.2,Médio,4992.84,3.7,False,False,False,False,Ruim,False
29465,1° EF,10,Masculino,True,True,True,False,Parda,Rural,Reprovado,False,92.8,5.7,Baixo,4246.14,1.8,False,False,False,False,Boa,False
29466,5° EF,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,90.9,9.9,Médio,6917.35,3.1,False,True,False,True,Boa,False
29467,2° EF,9,Masculino,False,False,True,True,Branca,Urbana,Aprovado,False,82.5,9.0,Médio,7799.57,2.1,False,True,False,False,Regular,False
29468,8° EF,16,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,True,97.7,6.4,Muito baixo,3435.77,2.1,False,False,False,True,Boa,False
29469,9° EF,18,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,80.9,8.6,Muito baixo,8796.05,1.4,True,False,True,False,Regular,False
29470,2° EF,9,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,81.2,4.4,Baixo,4724.75,1.1,True,False,False,False,Ruim,False
29471,1° EF,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,86.8,5.8,Médio,8800.64,2.6,False,False,False,True,Ruim,False
29472,1° EM,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.6,7.0,Médio,6753.22,1.7,False,False,False,False,Boa,False
29473,1° EF,9,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.0,9.5,Alto,8396.91,2.2,False,False,False,False,Boa,False
29474,5° EF,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,68.0,6.9,Médio,1226.74,1.7,False,False,False,False,Ruim,False
29475,6° EF,10,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,89.9,9.6,Baixo,8691.3,2.7,False,False,False,False,Boa,False
29476,1° EM,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.0,5.8,Baixo,5409.71,2.8,False,False,False,False,Boa,False
29477,1° EM,8,Feminino,False,True,False,False,Parda,Urbana,Em andamento,False,95.3,4.1,Médio,2717.69,0.6,False,False,False,False,Boa,False
29478,9° EF,9,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,82.5,4.5,Baixo,2746.64,1.0,False,False,True,False,Ruim,False
29479,3° EF,9,Masculino,True,True,True,False,Parda,Urbana,Em andamento,False,84.1,8.6,Muito alto,7837.45,2.3,False,False,True,True,Ruim,False
29480,9° EF,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,98.0,8.1,Baixo,1852.29,0.8,True,False,True,False,Boa,False
29481,3° EF,17,Outro,False,True,True,False,Parda,Rural,Reprovado,False,90.9,8.6,Baixo,1700.05,1.4,True,False,False,True,Regular,False
29482,3° EF,15,Masculino,False,False,True,False,Indígena,Urbana,Aprovado,False,93.7,0.8,Alto,4961.75,2.3,False,False,False,False,Regular,False
29483,7° EF,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,98.7,7.5,Muito baixo,3039.93,1.6,False,False,False,True,Ruim,False
29484,9° EF,17,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,86.1,8.0,Médio,8627.45,2.3,True,False,False,False,Regular,False
29485,1° EF,12,Feminino,True,False,False,False,Parda,Urbana,Aprovado,False,89.5,6.9,Baixo,8524.85,1.5,False,False,False,False,Boa,False
29486,1° EF,7,Feminino,True,True,True,False,Indígena,Urbana,Reprovado,False,98.3,8.4,Médio,4313.88,1.7,False,False,True,False,Regular,False
29487,1° EM,6,Masculino,True,True,True,True,Parda,Urbana,Reprovado,False,92.9,5.3,Baixo,1184.78,1.9,False,False,False,True,Boa,False
29488,2° EM,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,91.6,6.8,Muito alto,3220.05,0.1,False,False,False,False,Boa,False
29489,8° EF,11,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,83.6,5.9,Muito baixo,7075.76,1.6,True,False,False,True,Boa,False
29490,6° EF,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,98.1,9.4,Baixo,2308.37,0.7,False,False,False,False,Ruim,False
29491,1° EM,12,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,91.1,6.8,Médio,7188.51,2.3,False,False,False,False,Ruim,False
29492,9° EF,15,Masculino,False,True,True,False,Não declarada,Urbana,Evadido,True,75.5,6.7,Médio,1917.87,2.8,False,False,False,True,Regular,False
29493,7° EF,19,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,94.5,6.8,Alto,6998.49,1.9,False,False,False,False,Regular,False
29494,4° EF,14,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,91.1,5.7,Médio,2593.92,2.7,False,False,False,False,Ruim,False
29495,3° EF,18,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,87.9,6.0,Baixo,2848.72,1.5,False,False,False,False,Boa,False
29496,6° EF,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,84.5,2.3,Médio,5688.35,2.0,False,False,False,False,Regular,False
29497,4° EF,8,Feminino,True,False,False,True,Branca,Urbana,Aprovado,False,82.6,4.5,Alto,3346.95,0.7,False,False,False,True,Regular,False
29498,5° EF,6,Masculino,False,True,True,True,Parda,Urbana,Evadido,False,98.1,7.1,Médio,6025.04,3.4,False,False,False,True,Boa,False
29499,7° EF,15,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,86.4,10.0,Baixo,6038.88,3.3,False,False,False,True,Regular,False
29500,3° EF,10,Masculino,True,True,True,False,Preta,Urbana,Aprovado,False,87.9,4.9,Muito baixo,8918.09,1.0,False,False,False,True,Ruim,False
29501,1° EM,10,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,98.8,4.4,Médio,3887.47,3.0,False,False,False,False,Regular,False
29502,2° EF,8,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,97.6,7.6,Baixo,2306.89,0.2,False,False,False,True,Regular,False
29503,6° EF,19,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,82.3,7.6,Muito baixo,3210.93,2.6,False,False,False,True,Regular,False
29504,9° EF,16,Feminino,False,True,True,False,Parda,Rural,Reprovado,False,82.6,5.7,Baixo,8014.4,0.4,False,True,False,False,Boa,False
29505,6° EF,16,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,94.4,5.8,Baixo,1547.34,1.5,False,True,False,True,Ruim,False
29506,5° EF,9,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,80.7,1.4,Médio,5315.27,1.6,False,False,False,False,Ruim,False
29507,6° EF,14,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,80.8,9.5,Médio,3534.61,2.0,False,False,False,True,Boa,False
29508,2° EM,12,Feminino,False,True,True,False,Parda,Urbana,Reprovado,False,73.6,8.2,Médio,4907.06,4.1,False,False,False,False,Regular,False
29509,3° EM,6,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,83.5,3.7,Alto,4923.05,1.1,False,False,False,False,Regular,False
29510,8° EF,6,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,98.6,0.9,Médio,5915.54,1.4,False,False,False,True,Boa,False
29511,1° EM,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,100.0,6.6,Baixo,3097.47,1.7,False,False,False,False,Boa,False
29512,1° EF,7,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,96.2,9.3,Médio,6646.34,0.9,False,False,False,False,Regular,False
29513,2° EM,15,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,94.9,7.8,Alto,1767.49,3.0,True,True,False,False,Regular,False
29514,3° EM,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,73.2,7.3,Médio,6167.35,2.4,False,False,False,False,Regular,False
29515,7° EF,19,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,94.6,6.9,Baixo,6266.88,1.9,False,False,False,False,Boa,False
29516,9° EF,9,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,90.3,9.1,Baixo,4658.76,3.1,False,False,False,True,Ruim,False
29517,7° EF,19,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,91.3,2.0,Médio,2552.69,3.3,False,False,False,True,Boa,False
29518,4° EF,8,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,62.7,8.1,Baixo,3255.03,2.2,False,False,False,True,Boa,False
29519,2° EM,17,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,74.8,8.7,Muito baixo,4982.36,2.1,True,False,False,False,Boa,False
29520,8° EF,7,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,79.0,3.2,Médio,5678.7,2.1,False,False,False,False,Ruim,False
29521,7° EF,9,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,82.6,6.9,Muito alto,4532.44,0.2,False,False,False,False,Ruim,False
29522,8° EF,15,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,80.8,4.7,Alto,2080.51,2.2,False,False,False,False,Ruim,False
29523,2° EM,18,Feminino,False,True,False,False,Parda,Urbana,Evadido,False,77.5,7.1,Muito baixo,1884.05,2.7,False,False,False,False,Regular,False
29524,9° EF,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,94.9,5.3,Médio,8270.4,1.6,False,False,False,False,Boa,False
